1	1.89366666667	0.0
2	1.142	0.0
3	1.532	0.0
4	1.613	0.0
5	2.218	0.0
6	0.649	0.0
7	2.149	0.0
8	0.439	0.0
9	1.33433333333	0.0
10	0.979333333333	0.0
11	0.586	0.0
12	2.68666666667	0.838666666667
13	2.09933333333	0.0
14	0.399666666667	0.0
15	0.673	0.42125
17	1.0895	1.3585
19	1.067	0.0
21	2.088	0.0
23	1.3605	1.914
25	1.3115	0.0
26	2.0455	0.0
28	1.281	0.0
30	1.2105	0.0
31	1.5745	0.0
35	0.7965	0.0
36	1.3485	0.0
37	1.182	0.0
38	1.0355	0.5945
39	0.64	0.0
41	1.0305	0.545
43	0.8925	0.0
44	1.1995	0.0
47	0.703	0.0
48	1.084	0.0
49	1.7485	0.906
50	0.0	0.633
51	1.022	0.0
52	1.099	0.0
53	0.8695	0.0
54	0.0	0.621
56	1.673	0.0
57	0.867	0.0
58	1.531	0.0
59	1.1195	0.0
60	0.812333333333	0.0
61	0.0	0.394666666667
62	1.24275	0.0
63	1.628	0.0
65	2.274	0.0
66	1.47366666667	0.0
67	1.2895	0.65
68	0.849	0.0
69	0.842333333333	0.0
70	0.8998	0.0
71	1.0622	0.0
72	0.2372	0.0
73	0.8765	0.0
74	0.58775	0.0
75	2.13575	0.0
76	0.7335	0.0
77	1.29025	0.0
78	0.877222222222	0.0
79	0.0	0.1935
80	0.670666666667	0.0
81	0.0	0.846
82	0.439	0.0
83	0.561	0.0
84	0.633333333333	0.0
86	0.538666666667	0.0
87	0.883333333333	0.334333333333
88	0.818333333333	0.0
90	0.747	0.0
92	1.19333333333	0.897666666667
93	0.0	0.338
94	0.509333333333	0.0
96	0.74	0.0
99	0.714666666667	0.0
101	0.0	0.526
102	1.42133333333	0.491333333333
103	0.71	0.0
104	0.615	0.0
105	0.599	0.0
106	0.382636363636	0.0
107	1.28866666667	0.0
108	0.730333333333	0.602666666667
109	1.8948	0.0
110	2.0525	0.0
111	1.744	0.0
112	1.66557142857	0.0
113	2.231	0.0
114	1.05816666667	0.363333333333
115	0.904285714286	0.0
116	0.35125	0.4855
117	0.725	0.0
120	0.44375	0.0
121	0.0	0.37975
122	0.35	0.0
123	0.42025	0.49925
124	0.0	0.397
125	0.5565	0.0
126	0.459	0.0
127	0.33725	0.0
128	0.70175	0.4195
129	0.95375	0.0
130	0.56225	0.65375
131	0.6605	0.652
132	0.26625	0.436
133	0.62775	0.0
134	0.68575	0.2825
135	0.5115	0.0
136	0.478166666667	0.345833333333
137	0.4772	0.0
138	0.276333333333	0.430833333333
139	0.767	0.0
140	0.0	0.154111111111
141	0.0	1.2585
142	0.6515	0.711
143	1.461	0.8625
144	1.5385	0.0
145	1.415	0.0
147	0.0	0.7955
148	1.45216666667	0.0
149	2.0465	0.6865
150	0.353777777778	0.0
151	0.544	0.0
155	0.858	0.0
160	0.6155	0.0
165	0.5555	0.0
166	0.867888888889	0.0
167	0.803	0.200142857143
168	0.183571428571	0.301428571429
169	1.05771428571	0.183428571429
170	0.2094	0.3488
171	0.3958	0.0
172	0.2422	0.0
176	0.2726	0.0
177	0.274	0.2236
178	0.6546	0.3292
179	0.3242	0.0
180	0.4158	0.3446
184	0.218	0.0
185	0.2148	0.0
186	0.5296	0.0
187	0.0	0.3678
189	0.0	0.3832
190	0.0	0.3404
191	0.2664	0.0
192	0.4314	0.1239
