13	0.0133333333333
66	0.025641025641
67	0.0526315789474
77	0.0192307692308
128	0.0196078431373
136	0.0119047619048
140	0.0046511627907
148	0.0123456790123
149	0.0344827586207
217	0.00952380952381
238	0.00900900900901
276	0.0212765957447
287	0.00921658986175
298	0.02
319	0.00990099009901
331	0.00917431192661
344	0.00220750551876
368	0.0119047619048
376	0.00190476190476
401	0.000873362445415
422	0.0027397260274
426	0.00507614213198
541	0.0138888888889
557	0.0138888888889
582	0.0178571428571
586	0.0178571428571
