"SUID","__mclCluster","MAA","name","score","selected","shared name"
"3983","445","0.2","GEM",,"false","GEM"
"3984","73","0.053822788916670736","PTTG1",,"false","PTTG1"
"3985","54","0.021000765359507814","FOXH1",,"false","FOXH1"
"3986","1204","0.0","RAB6A",,"false","RAB6A"
"3987","48","0.043478260869565216","ARMT1",,"false","ARMT1"
"3988","90","0.029334715918282215","ZNF687",,"false","ZNF687"
"3989","39","0.037037037037037035","KCNK15",,"false","KCNK15"
"3990",,,"DDX3X",,"false","DDX3X"
"3991","128","0.0","PPIL4",,"false","PPIL4"
"3992","1205","0.0","TRPV1",,"false","TRPV1"
"3993","470","0.0","OMG",,"false","OMG"
"3994","470","0.0","RTN4RL1",,"false","RTN4RL1"
"3995","17","0.0853850142071968","PLEKHA4",,"false","PLEKHA4"
"3996","21","0.022727272727272728","TRIM26",,"false","TRIM26"
"3997","1206","0.22150337005026288","IL27","0.120814325616","false","IL27"
"3998","1","0.017462756568235437","ERG","0.161931158082","false","ERG"
"3999","59","0.10526315789473685","ERCC1","0.272714418721","false","ERCC1"
"4000","48","0.043478260869565216","PLS1",,"false","PLS1"
"4001","1207","0.5","IGFBP5","0.272714418721","false","IGFBP5"
"4002","1207","0.5","PAPPA2",,"false","PAPPA2"
"4003","1208","0.0","CTNNBIP1",,"false","CTNNBIP1"
"4004","1208","0.0","NACAP1",,"false","NACAP1"
"4005","904","0.0","FABP9",,"false","FABP9"
"4006","18","0.030021168178117997","AK1",,"false","AK1"
"4007","32","0.013394285040154393","CAMSAP2",,"false","CAMSAP2"
"4008","317","0.0","CD5",,"false","CD5"
"4009","253","0.0","MARCH4",,"false","MARCH4"
"4010","253","0.0","CD4",,"false","CD4"
"4011","4","0.060065908503173275","PYGB",,"false","PYGB"
"4012","5","0.0","HRNR",,"false","HRNR"
"4013","13","0.02215416521191128","RAD51C",,"false","RAD51C"
"4014","906","0.0","TPM2",,"false","TPM2"
"4015","71","0.0","SUN2",,"false","SUN2"
"4016","32","0.013394285040154393","PPP1R12A",,"false","PPP1R12A"
"4017","12","0.03465079777926403","COL9A3",,"false","COL9A3"
"4018","43","0.01877440856179321","ARHGEF6",,"false","ARHGEF6"
"4019","114","0.03666839489785277","MAST3",,"false","MAST3"
"4020","2","0.05016395268088782","SHANK1",,"false","SHANK1"
"4021","47","0.0","SMC2",,"false","SMC2"
"4022","1209","0.2200103693871166","VDAC3",,"false","VDAC3"
"4023","1209","0.2200103693871166","SERINC3","0.12","false","SERINC3"
"4024","210","0.0","RMI2",,"false","RMI2"
"4025","328","0.07333678979570554","ERP44","0.12","false","ERP44"
"4026","191","0.1111111111111111","RGS19",,"false","RGS19"
