1	721	0.0
2	1110	0.0
3	1364	0.0
4	1305	0.0
5	1136	0.0
6	1359	0.0
7	680	0.0
8	690	0.0
9	719	0.0
10	911	0.0
11	711	0.0
12	340	0.0
13	358	0.0
14	568	0.0
15	585	0.0
16	987	0.0
17	989	0.0
18	995	0.0
19	1004	0.5
20	1005	0.0
21	1009	0.0
22	1012	0.0
23	1014	0.0
24	1031	0.0
25	1032	0.0
26	1046	0.0
27	1051	0.0
28	1053	0.0
29	1061	0.0
30	1082	0.0
31	1089	0.0
32	1103	0.0
33	1105	0.0
34	1115	0.0
35	1133	0.0
36	1140	0.0
37	1142	0.0
38	1147	0.0
39	1148	0.0
40	1156	0.0
41	1158	0.0
42	1179	0.0
43	1199	0.0
44	1207	0.0
45	1217	0.0
46	1219	0.0
47	1227	0.0
48	1249	0.0
49	1251	0.0
50	1276	0.0
51	1311	0.0
52	1312	0.0
53	1319	0.0
54	1330	0.0
55	1334	0.0
56	1344	0.0
57	1352	0.0
58	1370	0.0
59	1380	0.0
60	862	0.0
61	527	0.0
62	1139	0.0
63	641	0.0
64	816	0.0
65	1007	0.0
66	1092	0.0
67	399	0.0
68	450	0.0
69	474	0.0
70	528	0.0
71	594	0.0
72	703	0.0
73	707	0.0
74	715	0.0
75	717	0.0
76	722	0.0
77	723	0.0
78	732	0.0
79	739	0.0
80	751	0.0
81	757	0.0
82	761	0.0
83	774	0.0
84	778	0.0
85	796	0.0
86	797	0.0
87	814	0.0
88	815	0.0
89	846	0.0
90	859	0.0
91	866	0.0
92	901	0.0
93	902	0.0
94	917	0.0
95	927	0.0
96	937	0.0
97	938	0.0
98	139	0.0
99	437	0.0
100	1059	0.0
101	1090	0.0
102	235	0.0
103	1310	0.0
104	310	0.0
105	496	0.0
106	525	0.0
107	536	0.0
108	539	0.0
109	545	0.0
110	552	0.0
111	554	0.0
112	583	0.0
113	588	0.0
114	613	0.0
115	614	0.0
116	615	0.0
117	626	0.0
118	643	0.0
119	645	0.0
120	649	0.0
121	650	0.0
122	655	0.0
123	660	0.0
124	1071	0.0
125	661	0.25
126	337	0.0
127	143	0.0
128	315	0.166666666667
129	324	0.0
130	314	0.0
131	68	0.0
132	1177	0.0
133	1107	0.0
134	1099	0.0
135	1076	0.0
136	980	0.0
137	1186	0.0
138	1299	0.0
139	1196	0.5
140	1307	0.0
141	178	0.111111111111
142	193	0.0
143	1018	0.0
144	1206	0.0
145	1349	0.0
146	1006	0.0
147	1028	0.0
148	1078	0.0
149	1083	0.0
150	1098	0.0
151	1108	0.0
152	1125	0.0
153	1209	0.0
154	1273	0.0
155	1278	0.0
156	1327	0.0
157	1355	0.0
158	177	0.0
159	231	0.0
160	241	0.0
161	367	0.0
162	376	0.0
163	378	0.0
164	387	0.0
165	388	0.0
166	397	0.0
167	401	0.0
168	403	0.0
169	414	0.0
170	418	0.0
171	422	0.0
172	426	0.0
173	434	0.0
174	435	0.0
175	440	0.0
176	445	0.0
177	452	0.0
178	459	0.0
179	461	0.0
180	472	0.0
181	479	0.0
182	481	0.0
183	818	0.0
184	477	0.0
185	202	0.0
186	212	0.0
187	793	0.0
188	118	0.0
189	297	0.0
190	300	0.0
191	302	0.0
192	303	0.0
193	319	0.0
194	326	0.0
195	334	0.0
196	335	0.0
197	336	0.0
198	351	0.0
199	354	0.166666666667
200	361	0.0
201	364	0.0
202	932	0.0
203	169	0.0
204	170	0.0
205	855	0.0
206	740	0.0
207	847	0.0
208	850	0.0
209	885	0.0
210	755	0.0
211	744	0.0
212	863	0.0
213	794	0.0
214	801	0.0
215	705	0.0
216	706	0.0
217	780	0.0
218	783	0.0
219	802	0.0
220	842	0.0
221	893	0.0
222	304	0.0
223	166	0.0
224	675	0.0
225	694	0.0
226	695	0.0
227	716	0.333333333333
228	745	0.0
229	789	0.0
230	806	0.0
231	822	0.0
232	845	0.333333333333
233	895	0.333333333333
234	920	0.0
235	921	0.0
236	922	0.0
237	923	0.0
238	942	0.0
239	946	0.0
240	954	0.0
241	963	0.0
242	237	0.142857142857
243	242	0.0
244	249	0.0
245	250	0.0
246	251	0.0
247	259	0.0
248	273	0.0
249	277	0.142857142857
250	278	0.0
251	279	0.0
252	567	0.0
253	66	0.0
254	26	0.025641025641
255	246	0.0
256	205	0.0
257	206	0.0
258	211	0.0
259	215	0.0
260	220	0.0
261	230	0.0
262	637	0.0
263	518	0.0
264	596	0.0
265	628	0.0
266	576	0.25
267	664	0.0
268	533	0.0
269	551	0.0
270	579	0.0
271	669	0.0
272	176	0.0
273	181	0.0
274	183	0.111111111111
275	186	0.0
276	188	0.0
277	191	0.0
278	102	0.0
279	107	0.0
280	662	0.0
281	509	0.0
282	560	0.0
283	494	0.0
284	531	0.0
285	543	0.0
286	546	0.0
287	569	0.0
288	580	0.0
289	587	0.0
290	591	0.0
291	603	0.0
292	652	0.25
293	665	0.0
294	99	0.0714285714286
295	59	0.0
296	63	0.0
297	34	0.0
298	144	0.0
299	150	0.0
300	151	0.0
301	158	0.0
302	190	0.0
303	87	0.0666666666667
304	448	0.0
305	467	0.0
306	55	0.0
307	417	0.0
308	391	0.0
309	131	0.0
310	133	0.0
311	134	0.0
312	136	0.0
313	405	0.0
314	79	0.0625
315	460	0.0
316	148	0.1
317	152	0.0
318	428	0.0
319	404	0.2
320	430	0.0
321	432	0.0
322	438	0.0
323	475	0.0
324	484	0.0
325	50	0.0
326	75	0.0
327	73	0.0588235294118
328	10	0.0229885057471
329	17	0.0
330	76	0.0
331	86	0.0
332	24	0.0
333	111	0.0
334	124	0.0833333333333
335	130	0.0909090909091
336	343	0.166666666667
337	294	0.0
338	104	0.0
339	320	0.0
340	238	0.0
341	64	0.0
342	292	0.0
343	293	0.0
344	316	0.0
345	328	0.0
346	331	0.0
347	332	0.0
348	338	0.166666666667
349	344	0.0
350	94	0.0
351	98	0.0
352	101	0.0
353	91	0.0
354	35	0.0689655172414
355	255	0.0
356	270	0.0
357	281	0.142857142857
358	244	0.0
359	267	0.0
360	240	0.0
361	254	0.0
362	271	0.0
363	286	0.142857142857
364	80	0.0
365	85	0.0
366	77	0.0
367	229	0.0
368	2	0.0178571428571
369	221	0.0
370	228	0.125
371	70	0.0555555555556
372	199	0.125
373	222	0.0
374	4	0.0166666666667
375	60	0.0526315789474
376	62	0.0526315789474
377	23	0.0238095238095
378	156	0.0
379	180	0.0
380	172	0.0
381	173	0.0
382	3	0.0130718954248
383	159	0.0
384	53	0.0
385	146	0.0
386	141	0.0
387	149	0.0
388	162	0.0
389	108	0.0
390	48	0.0
391	7	0.0
392	31	0.0285714285714
393	12	0.0
394	19	0.0434782608696
395	52	0.0454545454545
396	113	0.0
397	36	0.0
398	38	0.0
399	39	0.0
400	40	0.0
401	114	0.0
402	116	0.0
403	125	0.0
404	28	0.027027027027
405	44	0.0
406	103	0.0
407	105	0.0
408	110	0.0
409	14	0.0
410	100	0.0
411	90	0.0
412	81	0.0625
413	82	0.0
414	72	0.0
415	74	0.0
416	30	0.0
417	9	0.0
418	25	0.025
419	67	0.0
420	61	0.0
421	65	0.0
422	15	0.0
423	21	0.0
424	54	0.0
425	18	0.0625
426	49	0.0
427	43	0.0
428	45	0.0416666666667
429	42	0.04
430	16	0.0
431	37	0.037037037037
432	1	0.0115321252059
433	33	0.0
434	32	0.0
435	6	0.018691588785
436	27	0.0
437	22	0.0697674418605
438	20	0.0
439	13	0.0153846153846
440	11	0.0125
