interaction_id	a_alias	b_alias	a_id	b_id
755186	Q09472	Q02078	820620	4804264
755198	XP_005272599	Q9Y2A7	1378681	4868023
755400	O95390	Q13705	235135	1751295
755433	P62993-2	A6ZID6	4056103	14007084
755482	Q16637-2	Q13432-2	3698509	4972844
755520	Q6IQ50	P78504	1144108	2677078
755616	P04637-8	P04183	1885413	3468957
755623	P04637-8	Q13547	1885413	3908752
755633	P31391	O00230	1300844	3202170
755664	P62306	Q9Y4Y9-2	390359	1708118
755845	Q13429	P35858	1154557	4869527
755950	P05067-7	Q92870-3	2186087	13924443
756010	Q12934	P08670	1619970	2053332
756028	Q15645-2	Q96HA8	2204433	3887353
756060	O43679	Q9NVW2	466894	2533580
756142	K7R1S5	O19617	1361527	4620365
756161	P50750	O60563	4915790	4981197
756297	Q9H0M0	Q9Y5W3	991986	2945904
756307	XP_005258466	P60953	862702	2556870
756512	P00533	Q07889	2135848	4078346
756535	Q92570-2	O95343	2135039	4484934
756635	P24394	P52333	261522	1397156
756678	P49792	P63279	2681082	4600608
756685	A8MZ54	P13569	382851	2450911
756953	Q13503	P10827-2	3736508	4303804
757134	P41597-2	Q99616	3032487	4938471
757144	P67809	XP_005255288	168143	2287965
757270	Q96CW1-2	P98082	1150330	1581317
757306	P11142	Q9UNE7	201818	2168149
757319	O00230	P32745	3202170	3761721
757357	P45985	Q9Y6R4	133359	14006948
757385	P61218	NM_000937	2888644	5821236
757401	P14780	P42830	221385	3069609
757467	Q7Z465	P55789	2151504	4264083
757490	Q13263	P17676	163267	3962824
757527	Q9BSI4	Q9NYB0	2814205	3867581
757758	O43918	XP_005255181	3364496	4774660
757812	P23497	P63279	62083	4600608
757883	Q03405-3	A8K379	1855991	4083603
757977	Q9UJV3	NP_001180208	1372643	3205765
757979	O14727	Q9C000	124814	4222606
758042	D9IAI1	NP_002728	710983	16822233
758090	Q9UQB8	P61981	1279386	4303895
758127	Q15223-3	Q9NQS3	126865	2973302
758179	A4QPA9	L7RXH5	2368398	3536546
758202	Q14814	Q02078	2533040	4804264
758223	Q86WV6	Q7Z434-4	3076325	3280269
758231	P04637-7	Q9H4B4	1885413	3633225
758233	Q13137	P30626	3144076	4404782
758235	G4XH65	Q13330	4157895	9441877
758360	P27695	NP_006135	498749	16820638
758532	Q5TEH5	P08697-2	1850984	2589509
758609	B2R4R0	Q9BZK7	2973208	4084675
758700	L7RT18	NM_001380	2886402	4092105
758797	XP_005265372	XP_005266307	948625	1761610
758925	Q16665-2	P04637-8	488952	1885413
758973	NP_001191189	P51398	532535	4916492
759053	Q12962	Q15542	860563	3555453
759080	P12004	Q9UK53	618017	1109800
759093	P63279	Q9Y4E5-4	4600608	4725106
759104	P16333	O95819	4456845	4682253
759184	P10747	A0N0P2	2304874	5203887
759190	Q8WV28-3	P43405	1211827	3999360
759466	P62937	P63098	1609299	3916653
759568	P62258	P35568	3077030	3143545
759659	P42574	P09874	3329408	4501358
759751	XP_005263086	P10914	2681838	4236867
759773	P62826	Q9HD47	4251325	5137151
759893	Q99873	P61978	245135	5118416
759940	Q15796	P36897	1160340	3837793
759946	P11802	K9JA46	3621324	3691852
760053	P84022-4	NP_001186776	506434	4687717
760074	Q9H8W4	Q9NS73	1943966	5344929
760162	Q9NPH3-2	P51617-4	1998366	3635743
760183	P23443	P42345	3853314	5142994
760206	O75444	Q9Y5Q3	129590	230743
760218	O00238	P12644	554160	2266525
760269	O00221	Q00653	642705	1225374
760374	Q15370	Q15369	1105296	3207314
760375	Q92769	Q9HCU9	2662282	2779711
760677	Q13114-2	NP_001233	974711	11792199
760796	L7RRS6	P01112-2	321631	2229473
760987	Q14289	P56945-6	3912212	4092924
761078	Q6GTX8	Q06124	4442968	5369795
761310	Q969H0-4	Q13616	3272118	3342392
761313	P54253	Q9NRR5	1594998	2154661
761317	XP_005257673	O60674	3027803	3976855
761345	P22459	P16389	3828636	4813623
761415	Q5RL73	P04183	1258659	3468957
761440	P42224	P00533	1004542	2135848
761474	P49959-2	XP_005271621	1886948	16816000
761484	Q9BXL7	XP_005252553	679723	5116986
761512	P14921	Q9UER7	2753834	2903058
761560	P08047	Q13118	3095898	5219558
761639	Q15276	P61981	1868729	4303895
761760	Q99942	P13569	1724797	2450911
761848	NP_001230673	A8K5I0	2079429	3202052
761869	Q9Y6W5	Q9Y2A7	2931897	4868023
761918	NP_000450	Q9Y264	2477344	5032232
762052	P00533	P21860	2135848	3231405
762206	O43294-2	P49023	1740042	2178303
762217	P32780	P18074	4810709	5283198
762228	Q8IY97	P56377	1661851	2903052
762237	Q8IX07	P15976	3865163	4957959
762349	B0LPE5	P38398-4	929751	4280011
762629	Q13416	Q7L590	4231106	5345097
762647	Q9NPB6	P41743	3777442	4487727
762684	P04637-8	P06748-3	1885413	2229096
762728	Q99750	B4DXY4	4475099	4617541
762747	Q9NVA2	Q15019	354697	2158197
762908	Q7L5N1	Q9UNS2	2309550	5141696
762931	D0PNI1	P08670	746078	2053332
762959	P15927-3	P78527-2	69516	4713146
762993	P40199	P13688-10	1846707	2983350
762999	Q9HAT8	P51617-4	2417919	3635743
763042	P20338	P50395-2	1503232	2777809
763083	A8ASI8	Q14790	2668400	4874921
763179	P15692	P49763	3325509	5283968
763209	XP_005264838	Q9BPX5	2430410	2622759
763225	NP_002686	NM_000937	1235005	5821236
763240	Q9BV40	O15400	1634875	2867414
763323	A8K401	P04637-7	1066643	1885413
763424	P98160	P28799	599966	4000348
763429	Q9UNL4	Q04206	746478	4629164
763477	O94906	F1T0A5	2994569	3269609
763561	A8K031	Q9HBM1	630730	3753680
763668	P35222	XP_005255181	4717503	4774660
763670	O75530	Q92800	2392011	3743472
763753	O14682	P06400	2474292	4863907
763772	P06756	O00622	487554	5201276
763799	P28482	P10415	3357491	4831970
763929	P51677	Q99616	2693825	4938471
763930	P40337	P02751	2677230	14006253
764021	P50613	P24941-2	3501488	5081339
764187	Q15811	Q07889	2141127	4078346
764209	XP_005264072	P06239	334699	1065781
764503	O00192	Q96RT1	537684	2721163
764522	Q92905	I4AY87	2080390	4542983
764531	Q06609	P27694	1183784	1613993
764638	P06241	P43405	2079075	3999360
764697	Q9NRF2	O60674	858777	3976855
764722	P67809	P49711	168143	2306173
764723	Q643R0	O14965	1605039	4424310
765012	P27658	P25067	766918	4102201
765155	P62993-2	Q13444-10	4056103	9214147
765188	L7RTI5	E9KL35	2473416	2961203
765235	Q15811-2	Q05193-3	2141127	4370876
765292	P10275	P06400	508037	4863907
765316	P51665	Q9Y4K3	2229312	2981808
765387	O14910	Q658X5	2066880	4572559
765459	XP_005273769	Q9H1J1	1020140	5246604
765577	Q9H0R8	Q9NT62	4805603	5038670
765625	Q13114-2	Q07011	974711	1452005
765670	P48509	P26006	1477815	2082182
765674	XP_005272110	Q969H0-4	232848	3272118
766124	Q9NVA2	Q99719	354697	2779844
766132	Q9UKB1-2	P30291-2	900017	1638228
766289	Q68DB7	Q13485	1214633	3087482
766309	P02489	P30301	23893	1022235
766334	P27695	P10599-2	498749	644464
766459	P12931	B4DTL2	863768	4883806
766542	P04626	P35222	711574	4717503
766633	P24864-3	Q13309-2	2349500	4492196
766760	Q9H9Q4	Q13426-2	2250498	3780725
766807	P40189-2	XP_005261658	190090	353837
766815	Q92905	Q9UBW8	2080390	2773887
767105	P19419	P28482-2	1892793	3357491
767149	P01236	P16471	547605	878555
767153	Q96HE7	P07237	780555	3867063
767223	Q6P2E9	Q8IU60	4479707	11792507
767284	P01130-5	Q5SW96	912086	1620368
767427	P51116	P51114-3	3243741	3607626
767429	Q02535	XP_005259683	1762735	1810929
767551	Q9Y2D1	P53567	1017962	4394607
767555	O75886	Q9Y3C5	1673548	4372825
767613	P10767	P21802	1144212	4935615
767628	F1D8Q5	G5E9M8	2071127	3095898
767632	P55042	Q13555	5071018	5337575
767633	Q15797	NP_001186776	1373290	4687717
767749	P14416	Q96SB3	3983756	3987117
767767	O96018	P05067-10	984805	2186087
767901	Q9UBS4	XP_005275091	1185405	2054502
767934	P10721-2	Q14451-3	1981907	4932229
768056	Q68DB7	Q9HCE7	1214633	4687717
768133	O43463	Q92769	1528451	2662282
768172	P51965	Q9UBS8-2	3580033	5164947
768349	XP_005255905	Q96LI5	3793775	5301393
768499	Q969G3	XP_005260086	4683502	5253180
768568	P20618	E9KL30	1549507	4651885
768678	Q02246	P32004	2452930	5088449
768686	P30101	P27824	3145392	4616280
768688	P54845	O43186	4058850	4463193
768701	Q92624	P23511	4474494	5282369
768806	O95931	Q06587	2860775	3338825
768875	Q06455	O75081	4061474	5051455
768889	P04626	P21860	711574	3231405
768900	Q13702	NM_004393	4576568	10012997
768904	P46939	Q13425-2	3030688	3997229
768916	P61077	Q9HCM9	2607334	4884208
768946	P55036	P54725	1951806	2812442
768994	P04637-8	Q8WTS6	1885413	4742346
769200	P12931	P43405	863768	3999360
769284	P08047	P62195	3095898	5186717
769288	Q5T2W1	Q13113	4099615	5018044
769365	P53618	P24390	1695600	4460223
769493	Q92608	P15153	199108	3298741
769552	P63261	P51572	1170182	2980254
769555	P12931	Q07666	863768	3573425
769582	P49682	Q07325	3500415	4373848
769606	P06756	P08253	487554	3971681
769629	P38936	P24385	941370	4865286
769667	Q14974	P62826	875557	4251325
769816	P60900	P51665	1821380	2229312
769999	NP_001191189	XP_005257673	532535	3027803
770060	Q15418	NP_037434	2794138	11792660
770129	P48643	O60232	4320654	4402320
770310	NM_001380	Q92556-2	4092105	4110653
770371	Q96PM5-2	F1D8N5	454945	508037
770382	O15111	XP_005252553	1960612	5116986
770422	P06730	Q13542	913032	1706082
770449	Q9Y2A7	Q96F07-2	4868023	5305920
770454	P12931	O95297-5	863768	3191968
770633	Q13547	Q01094	3908752	4572002
770743	G4XH65	Q05086	4157895	4656121
770923	P17980	Q15008	1379409	4386137
770931	Q14676	Q12888	1904421	3756065
771234	O00482	Q15466	447946	907507
771383	Q05209-2	P29353-2	218817	1871880
771485	P29353-2	G4XH65	1871880	4157895
771510	Q08999	Q15329	332520	3005565
771684	Q9H081	Q9H410-4	305965	1402832
771823	O15294	Q9UPV9	3237982	4729226
771887	P84022	Q15796	506434	1160340
771959	P30622-2	Q14203-5	3091868	3553333
771993	O95997	Q14674	1453300	9644979
772069	O95407	O95150-2	724904	4059603
772096	O75525	B4DFF1	990431	5118416
772146	Q9Y230	P19838-2	1103259	2681838
772367	XP_005257673	Q13547	3027803	3908752
772422	Q05397	L7RT22	882993	1076258
772466	Q9H222	Q9H221	3242301	5077055
772540	P25963	Q13616	2963834	3342392
772595	P21926	P26006	450905	2082182
772662	NM_000607	P05121	2878156	4379666
772686	Q14847	Q99750	3337284	4475099
772741	Q14449	P00533	1173557	2135848
772906	B2R5T5	P31321	1629502	2879037
772991	O15514	P30876	3739863	5023834
772996	O14745	P09619	172914	2494710
772998	P42574	Q13489	3329408	4170192
773009	P08670	Q9NRH1	2053332	3997367
773012	E9KL36	XP_005245698	4608361	5006590
773058	P06239	P06729	1065781	2084336
773347	Q9HCS4	P35222	2992832	4717503
773788	O95352	Q9NT62	3132597	5038670
773808	Q13114-2	Q8TDR0-2	974711	2821449
773861	P36507	P10398	2579959	4748546
773949	Q14155	Q14161	202100	5275746
773996	P23025	P07992	3540080	4688857
774027	P28074-2	XP_005271105	749684	3613055
774196	P06748-2	P19338	2229096	3509741
774197	Q8IZP0	Q12929	3078390	4384063
774205	Q9NRA8-2	P06730-2	510738	913032
774211	Q6FIE9	O75674	2269862	2595235
774348	P19447	P18074	2751205	5283198
774446	P06239	Q9UQQ2	1065781	2017693
774455	Q06330	Q9Y618	2671136	10013539
774467	Q9NYB9-2	XP_005272234	1380238	4154210
774532	O15530	P27348	315652	448835
774542	P84022-4	P35222	506434	4717503
774630	Q13547	Q9Y618	3908752	10013539
774786	Q9H2X6	P63279	2523926	4600608
774897	Q15648	P10827	1007949	4303804
774933	O14641	P36575	400924	5292006
774934	P13796	P28676	317207	2325667
774973	P54198	Q9Y294	1753510	3875217
774978	Q96ST3	Q05516	3572785	4706299
775088	A7UKX8	P29590-14	1386965	5365212
775156	P10276	P48552	2304613	4563998
775355	Q9ULZ3	Q96P20	1880606	3350216
775390	P31785	P16871	1980180	2659032
775405	P17181	P48551	1627793	3170278
775415	Q09472	P17844	820620	1247513
775594	Q9BUJ2-3	O75400-2	2348574	4855352
775611	XP_005257425	Q9UNE7	1026809	2168149
775632	P01100	P20226	3805630	4197396
775668	NP_001191189	P51532-5	532535	5253180
775742	P46939	Q15124	3030688	5363714
775748	P24864	P24941	2349500	5081339
775829	Q9NS37	P51610	1836445	3964106
775955	P43405-2	P12314	3999360	4020810
776149	Q14152	O00303	1433449	1600741
776273	Q99962	Q13444-10	3008487	9214147
776370	Q13616	P62877	3342392	3594045
776422	P61981	Q7Z460	4303895	5191926
776548	XP_005248684	P24941	3412608	5081339
776838	P63208-2	P62877	232848	3594045
776860	P48023	NP_000256	414846	2528098
776879	P63208	Q2TAK1	232848	2054115
776964	P02545-4	Q8NF91-9	3429103	17197631
777047	Q92993-2	P20749	2623348	9148179
777193	P57740	Q8WUM0	752811	2506201
777362	P17542	B4E1W1	2572200	4889250
777373	P02647	NM_000384	5011796	14005522
777436	P61981	Q86W92	4303895	5341877
777469	Q9UBJ2	P40855	3227360	5056284
777501	P68036-3	XP_005250911	1146862	2704296
777715	P10082	P49146	4544962	4737054
777802	P15498	P19174	1274382	3550890
777965	O14770-4	P40424	1655084	5096654
778073	Q8WYA6	Q9P013	3499327	4078978
778078	O15164	P08235-4	2541362	3414984
778302	P55036	Q9UNM6	1951806	2423255
778307	Q8WUM4	Q53EZ4	1976328	4267722
778324	XP_005257425	P02649	1026809	4560000
778383	Q9H8W4	Q9UKJ5	1943966	3519513
778440	F1D8S4	XP_005253707	247872	10013539
778555	Q07869-2	P48552	247872	4563998
778630	P55211-2	P42574	2474442	3329408
778695	P54105	NP_001269883	1557098	1801038
778715	O43318	O43541	4300278	4777149
778758	P51572	Q14790-5	2980254	4874921
778764	Q13625-2	C9JHD5	3484827	4831970
778852	Q6P1J9	Q6PD62	3277668	5173878
778944	P29353	P06213	1871880	9769294
779006	Q6DU44	F6WZH4	375949	16822217
779044	P27815	P07948	310519	4083603
779065	Q9Y6Q9-5	P28702	2296393	2334564
779360	P16333	B4DTL2	4456845	4883806
779454	P78352-3	P98164	5309542	5343346
779541	P20248	P46527	1688346	4358568
779612	Q15233-2	Q13526	649743	1894250
779616	O95163	E9KL36	2238434	4608361
779637	O60216	Q9UQE7	942650	3607869
779749	Q99708	Q13315	548744	16816000
779767	Q30154	NP_061984	2428349	4594607
779799	P16278	Q5JQI0	2814092	5264500
779898	Q7Z5F4	P05067	1045335	2186087
780120	P08246	P15502	241069	14006161
780168	Q9C0C4	P78352-3	3497107	5309542
780260	Q9UNM6	P25786	2423255	4162059
780397	P36404	O43924	1114514	1548856
780413	Q7RTS3	Q99081	122732	4889250
780511	A4D2P1	Q13576	886779	14006769
780554	O14579-3	Q9UBF2	2066623	4516170
780603	XP_005255181	Q6ZRS2	4774660	9769024
780639	P05067-10	O75553-6	2186087	2871062
780799	Q9UQ13	P01116-2	226286	4377376
780803	P27540-3	Q99814	3010888	3839008
780963	O14836	Q9Y275	1856928	4150741
781012	XP_005254673	P55196	162104	4815127
781251	XP_005251632	Q9UNZ2-6	2271732	2879199
781252	Q13077	Q13490	1508903	1925908
781472	NM_001211	Q02224	1720931	4002594
781621	Q9BYH8-2	XP_005263086	551490	2681838
781677	Q96KQ4	P62136-3	673870	2413104
781688	P17181	P52630	1627793	4326412
781745	Q15645-2	B3KUN1	2204433	5278338
781755	Q5THJ1	G4XH65	3407738	4157895
781758	Q01196	O75081	886751	5051455
781842	A7UKX8	K7PPA8	1386965	1885413
781848	O60260-6	O14936-3	2682300	5250584
781878	P32942	P15311	841721	4258047
781885	Q12866	Q14393-3	1500446	5321000
781891	P52298	Q09161	3328681	4570210
781977	P35222	P24385	4717503	4865286
782114	Q8N122-2	P42345	1267099	5142994
782144	Q6FII3	P04183	1316718	3468957
782191	P07332	P11274	2606053	4305807
782248	NP_006566	P62993-2	2704923	4056103
782369	Q99590	P26368-2	1437454	2191992
782374	P04629	P08138	337760	4896685
782484	Q9Y3C0	P37198	2586207	4484668
782709	A4D2P0	Q92558	886779	2693738
782884	P84022-4	P18847-3	506434	548010
783071	P62330	B4DXH2	1325425	3648611
783094	Q7Z6B7	P61586	912357	5001936
783134	A8K5I0	Q99933	3202052	9214020
783199	Q13418	NP_001230315	1941659	4196803
783340	P60953	O15068-10	2556870	3314145
783430	Q07955-3	Q96SB4	661696	1668047
783482	P23246	P11387	1182953	2681025
783486	P08069	A8K3M3	638045	5114861
783583	P06493-2	P20700	857930	5212606
783630	P29965	XP_005260676	962084	2235823
783667	P12956	P09017	504941	2077224
783771	XP_005255362	D4HNR6	261522	2575992
783796	P61019	Q08379	3131955	9644677
783910	Q15796	P62826	1160340	4251325
783974	Q15427	Q13435	2546579	4985828
784042	P61981	NP_079021	4303895	14007815
784285	XP_005257604	P11940	3469281	4926237
784336	B4DJ51	Q13555	4264365	5337575
784367	P49715	Q15744	4398609	4425897
784455	K7PPA8	P49459	1885413	4152408
784685	Q12996-2	P33240	1181129	3465227
784911	P62993-2	Q8NFH8-4	4056103	5375088
784924	Q07954	P01023	9441770	16814786
785048	O14964	P46934-4	5123142	14007162
785092	Q15024	Q5RKV6	2044079	4199000
785096	P63215	F1T0G5	253505	2309071
785097	P06241	Q9NWQ8	2079075	5195790
785170	Q53HL2	Q9NQS7-2	2858733	5334726
785203	Q9NSE2-3	P19235	3240773	4246011
785251	XP_005257425	P49840	1026809	1457200
785302	Q9HA84	Q06124-2	1066766	5369795
785405	O14613	B4E1U9	961211	2556870
785437	F1D8Q5	F1D8P7	2071127	14007198
785557	P42338	P27986	3203960	3503650
785568	Q14457	XP_005260545	517184	2857551
785621	Q13547	Q02880	3908752	5408864
785639	O75832	A8K2M0	2228623	5266921
785698	Q9UBV8	O75340	2257382	3673123
785970	P05556-2	E9KL35	1979966	2961203
785979	Q08881	Q07666	1529623	3573425
786008	Q9UNK0	O15400	2530315	2867414
786016	P49336	Q93074	1820393	4071702
786152	P22695	P31930	396	822674
786330	P00533	P12830	2135848	4698162
786424	Q9HBE1-4	P78317	3711560	5026329
786479	O00231	A8K2M0	1224042	5266921
786539	L7RRS6	P61981	321631	4303895
786698	P01189	Q01726	997677	1279220
786702	O14867	O15525	906603	3085317
786715	P19438	Q13200	1020765	4762389
786719	P29016	P61769	2046846	3475688
786808	P14222	P10144	1709236	11007358
786903	P63211	P62873	3293780	5228967
786918	Q14790-5	P25445-2	4874921	5115478
787025	Q9UER7	P04792	2903058	4580935
787082	P06730	Q9BUB5-2	913032	4536176
787137	P15927	P23025	69516	3540080
787211	Q96LD8	Q15843	119362	3670225
787226	O15230	Q02388	3928213	4235014
787231	Q01543	P15976	4670892	4957959
787290	P43034	P68402	1389515	2916546
787561	D0PNI1	P49815	746078	2387858
787689	Q14152	Q13347	1433449	1925572
787877	D9ZGG2	P05121	178408	4379666
787923	Q6IEG3	Q99689-2	3456741	3884235
787928	Q00653-4	Q969H0-4	1225374	3272118
787953	Q8IZP0-3	P16333	3078390	4456845
788276	P27986	P62993-2	3503650	4056103
788597	P17081	P42768	12783	4531310
788609	Q9NP98	P12814-2	1943889	2123403
788776	P10145	P25025	1033686	4138380
788781	Q09472	Q15596	820620	1653461
788812	P18848	Q9NS37	399028	1836445
788998	O60674	O14492	3976855	5397642
789101	Q99653	P48764	662145	9147993
789131	P13861	P11137	948625	2373588
789142	P20827	P02775	1297481	3252308
789280	P32246	P80098	3001692	4949672
789368	Q92993	G4XH65	2623348	4157895
789378	Q9Y6H5-2	H6UYS5	2375737	3643191
789419	P06493	NP_001228	857930	1688346
789437	P30519	Q9P2H0	5088523	9644680
789447	Q5TEH5	P17936	1850984	5156786
789553	P14923	Q9UII8	3739151	4698162
789636	Q13526	B4DL80	1894250	5062028
789652	P18848	Q16520	399028	3961535
789720	P35222	Q92729	4717503	5176888
789746	P84022-4	B4DHF6	506434	4867693
789752	O15372	O75821	3479715	5190372
789827	P31946	P22681	3909139	4739027
790001	O75822	P55884	1567844	3128457
790018	XP_005274818	Q13546	961525	3479525
790165	Q6FI81	O76003	829437	2402104
790237	P12004	Q9BVC3	618017	3933546
790278	P78352	Q9P1A6	5309542	5309560
790304	P00533	P22681	2135848	4739027
790498	Q06609	K7PPA8	1183784	1885413
790512	XP_005269330	P16333	1039182	4456845
790540	Q96ST3	Q06455-2	3572785	4061474
790555	Q8WTV0-4	Q5T2W1	1753491	4099615
790567	F8W8Q9	XP_005275091	1444291	2054502
790594	P09871	E9KL26	494561	4979240
790757	P32881	P48551-2	2674196	3170278
790821	P19174	Q07889	3550890	4078346
790825	P62072	Q9Y5J7	904928	995466
790843	P35611	P02549	1144846	5068079
790944	Q9Y265	P35222	29439	4717503
791005	Q9BV36-3	Q9Y4I1	2005795	11934935
791021	NP_002194	P08123	4021	4584046
791050	P24864	Q969H0	2349500	3272118
791076	Q96J02-2	A8K3T2	2639679	3959797
791121	B0LPE5	P67775-2	929751	5278338
791248	Q6RW13	J3QR20	5122188	5364602
791329	Q14739	P61981	3265372	4303895
791394	Q9NZN8	O75175	1791003	3727942
791501	P12004	P24385	618017	4865286
791545	O00141	P46934	2613246	14007162
791578	O15530-4	P23443	315652	3853314
791586	XP_005255181	P52948	4774660	14007216
791742	P49770	Q9UI10	1414212	5165929
791863	O14907	P35222	4636248	4717503
791975	P10909	P98164	3723605	5343346
792179	XP_005274818	Q00653-4	961525	1225374
792373	P05556	O75578	1979966	2795108
792412	NP_005018	P35568	2392885	3143545
792540	P49841	P04637-7	1562406	1885413
792574	O14776	Q15428	2693458	3027079
792593	XP_005254384	P60903	2522401	4718423
792613	P18146	Q09472	783116	820620
792641	P61086-2	NM_002111	4264259	14006660
792714	Q13480	P29353-2	1066766	1871880
792726	O43929	Q13416	1923729	4231106
792834	Q9UJY1	Q9UBY9	4117825	4332994
792931	Q10586	Q9NR55	61974	2186833
793028	P04626	Q14451	711574	4932229
793053	Q16576	P38398	3667797	4280011
793076	P07225	P12259	1654698	2323270
793126	XP_005270032	Q9Y6W6	856398	1158706
793163	P33151	P35222	2314077	4717503
793213	P06756	P05106	487554	1757092
793362	P05067	Q92993	2186087	2623348
793540	A4D1B1	P07947	1152389	4728973
793601	O60264	Q9NRG0	4882386	4895068
793752	O14727	G4XXL9	124814	4587507
793815	A6NHG8	P42574	974711	3329408
793818	Q15645-2	Q14847	2204433	3337284
793893	Q8NDP4	Q99750	4436949	4475099
794031	P53350	O96017-12	1859715	2841951
794037	F1T097	P10826-3	2636147	5373343
794069	P42773	P11802	3362875	3621324
794096	O95999	Q9BWT7	1297532	5035883
794287	P15173	P11831	802666	3653674
794297	Q04727	Q02548	3843990	5234052
794384	B2R8C6	P40855	1532380	5056284
794444	P25098	P05771	2347958	3832451
794472	Q9BV68-2	XP_005263259	2578531	2607334
794529	P28749	Q13547	314383	3908752
794605	Q00613	Q03933-2	867906	1043382
794794	O95819	P19634	4682253	4760054
794812	P35568	Q06124	3143545	5369795
794937	P37198	O14980	4484668	4692488
794962	P25787	Q15008	1431607	4386137
794982	Q9UQF2	P45984-2	259368	2889070
795302	P27986	XP_005274553	3503650	4662323
795471	P55081	P61981	426767	4303895
795537	Q9UHD2	Q86WV6	1382021	3076325
795588	P08195	P05556	12534	1979966
795593	P12755	Q15796	513299	1160340
795603	Q9UJX6	B4DL80	3612655	5062028
795620	Q14974	Q7Z726	875557	1551221
795638	P10747	B0LPF3	2304874	4056103
795732	Q12770	Q9Y5U4	1226609	4317101
795748	P04070	Q9UNN8	837079	1675436
795835	Q9UIV1-2	P50616	20696	2722733
795842	Q9Y4H2	P27986	3303555	3503650
795845	Q8TDB6	P62837	1501627	4601808
796065	P46783	P54257	2133787	11791409
796105	P01106	Q13287	1368998	3740662
796120	P00533	O14964	2135848	5123142
796442	Q9Y275	Q02223	4150741	4204790
796465	O75943	Q13315	4520307	16816000
796477	Q9BRG2	P00533	882235	2135848
796479	P10242	Q9UBE8	1593552	3885227
796565	B0LPE5	P56279	929751	1338798
796607	P62837	Q9HCM9	4601808	4884208
796637	P29474	B4DJ51	2185744	4264365
796677	Q9UJY5-5	P84077	461963	5240249
796686	P61160	P61158	4417202	4829377
796855	Q9H2X6	P63165	2523926	3034498
797019	P35568	P27986	3143545	3503650
797132	B7Z240	O14964	900408	5123142
797151	B3KY17	O00631	434488	3309682
797169	P27635	P07947	4706411	4728973
797243	P29353-2	B0LPF3	1871880	4056103
797324	Q9Y239	P07900-2	2542840	3691852
797457	O00422	Q9UMX1	1735580	1975270
797465	P26006	O14817	2082182	2804887
797482	P68400-2	Q92769	632859	2662282
797650	P02489	P02511	23893	509096
797654	P29083	P32780	3883332	4810709
797691	P38398-4	P14859	4280011	5219859
797838	P20226	P42858	4197396	14006660
797853	Q13546	P25445-2	3479525	5115478
797879	Q9BY43	Q9BSW7	425556	799674
798048	P68363	Q9UBN7	1508637	2497115
798138	P98170	P42574	686131	3329408
798177	Q9UHD2	P08238	1382021	4732923
798197	Q8IY92-2	Q96NY9	3277723	5352488
798344	P05107	P11215	1027325	2857086
798483	Q9H307	Q9UQ35	375270	492000
798535	O95503	Q99496	532418	3583773
798546	P49810-3	P07384	53381	2240228
798766	Q9Y6W5	Q8IZP0-11	2931897	3078390
798785	P98160	P09038	599966	9441518
798791	NP_005018	P22681	2392885	4739027
798868	Q13158	P51617-4	1651152	3635743
798919	O00238	A8K571	554160	3030371
798974	P25054	Q15172	1251604	1600500
799193	NP_001041660	P62826	116262	4251325
799312	O75791	Q9UQC2	1706107	2876530
799370	P05067	Q14790	2186087	4874921
799430	O14745	Q2Y0W8-3	172914	891945
799571	Q9Y4K3	O43318	2981808	4300278
799578	Q9Y3C5	O95405-2	4372825	4473831
799759	Q9NPD3	Q9Y2L1-2	750330	1395576
799844	Q92835-2	Q99704	2903174	3610691
799878	L8B7P7	P45973	3783569	5056622
799930	P35222	A6ZID6	4717503	14007084
799971	O14776	Q15637	2693458	3157263
799992	P05556-2	NP_002728	1979966	16822233
799996	Q99558	A2RUM7	2024366	3924216
800080	P14780	P80188	221385	2994694
800131	P02765	Q9UK22	4409073	5056788
800228	P10636	P31946	1026809	3909139
800401	Q09472	B2R4R0	820620	2973208
800514	O15164	G4XH65	2541362	4157895
800517	F1D8Q5	O15164-2	2071127	2541362
800682	O43508	Q9NP84	1325919	1619858
800866	P54132	Q9H9A7	1933837	4992275
801095	Q9UGJ1	P23258	631808	4975704
801102	P06239	P22681	1065781	4739027
801145	P68431	Q13112	3410334	4601076
801236	Q15276-2	P20339	1868729	4029999
801268	Q96HA8	P15531	3887353	4424305
801282	Q96DX5-2	P12277	3600589	4717428
801312	XP_005263259	Q05086	2607334	4656121
801340	O00267-2	P50750	897627	4915790
801344	O94906	P10398	2994569	4748546
801394	O95271	Q9C0C2	239181	3574914
801625	P62491	Q9BXF6	1900675	4804363
801827	P46939	Q13424	3030688	5176374
801868	P35998	P55036	1062659	1951806
801902	P27930	P01583	1531424	4981162
801917	P55036	O14818	1951806	2489355
802035	Q16539	Q06413	3378486	4625451
802049	A4QPA9	P10398	2368398	4748546
802083	Q13625-2	P36873	3484827	4122724
802158	Q8WXD5	P62304	1026134	3795051
802191	P04626-3	P27986	711574	3503650
802253	P24530-2	P05305	1797606	3914662
802293	Q02818	P08754	1807849	3252138
802305	P62316-2	Q8WXD5	548234	1026134
802319	XP_005273769	Q9UKK6	1020140	3519443
802717	A8K5I0	P10809	3202052	4121257
802719	Q7L5N1	P04183	2309550	3468957
802756	P10636	P04271	1026809	1677205
802819	P15923	P61296	1810929	4323753
802984	P07996	Q07954	4741479	9441770
