interaction_id	a_alias	b_alias	a_id	b_id
737953	P30481	P61769	934274	3475688
737968	Q15631	Q99598	2124441	4164154
737997	Q06455	Q9P2A4	4061474	14005409
738012	P49366-2	Q6ZVK8	543378	2355471
738015	P06241	P22681	2079075	4739027
738058	Q15545	Q10570	1879716	5116480
738064	A4D2L1	Q16602	2833143	10012889
738083	Q02779	B4E1U9	528205	2556870
738090	O95990	P27824	3150715	4616280
738156	B2RNB2	Q12959-2	991219	1143071
738191	O75643	P61981	410724	4303895
738200	Q14289	P43405	3912212	3999360
738203	P16157	P32004	2309032	5088449
738216	P04626-3	Q08881	711574	1529623
738230	Q96PU5	Q9Y3C5	2271964	4372825
738256	K7PPA8	Q96EB6	1885413	2166278
738344	Q15797	O60315-2	1373290	2719747
738355	Q15653-2	Q9UJF2	2976835	3287921
738364	Q99750	Q96LL4	4475099	14005823
738377	Q96Q27-2	XP_005266460	3108043	3236710
738397	P12931	Q658W2	863768	882993
738461	Q9NS23	Q9UER7	2742570	2903058
738481	Q99963	Q99962	212624	3008487
738505	P68036-3	Q05086-2	1146862	4656121
738508	Q13485	NP_055393	3087482	4187899
738583	Q16478	O43424	4081596	9442665
738620	O95405	Q8NBJ7	4473831	14007934
738685	Q9H0I3-2	Q9Y2X7	428874	964752
738720	P45985	B0LPE5	133359	929751
738774	Q13485	NP_002017	3087482	14006253
738788	P30279	P11802	767271	3621324
738860	B4DJ51	Q9HD67	4264365	5353094
738920	O15379	Q9UQL6-3	4810370	9378084
738944	O60711	Q14289	3397715	3912212
738947	Q99750	Q8IYX0	4475099	10724540
738982	Q9H5K3	P36897-3	1081838	3837793
739013	P47914	Q8TBK5	4954322	4979489
739113	Q8NI60	Q9UI14	3093890	4750096
739121	O75886	P00533	1673548	2135848
739185	P35869	P48552	776998	4563998
739215	Q9BT49	Q15834	521524	1627438
739227	Q12879-2	P78352-3	4196470	5309542
739243	Q9UMX0	Q9H0L4	3184048	4546776
739329	Q15797	Q9UGU0	1373290	2152499
739354	XP_005248000	Q92734	585351	4979086
739395	P16220	O94762	2768047	2915830
739440	P15927-3	Q9BVJ6	69516	4497269
739465	P61923	Q9UBF2	249772	4516170
739540	P14927-2	P43358	2532463	4682960
739541	B4DWW4	Q7L590	3556920	5345097
739543	Q6IBR2	Q9NSD9	1931873	9442946
739565	Q9UMR2-3	F5CTF3	315909	2401414
739583	Q15796-2	Q9H2X6-3	1160340	2523926
739601	D2JYH4	P48643	3098667	4320654
739626	P35520	Q9NP79	1849460	3708196
739630	Q9Y294	Q13112	3875217	4601076
739693	Q96EZ8	P62312	1180921	2747665
739741	P52434	Q15653	2174789	2976835
739754	Q8WVF5	P51116	172846	3243741
739856	Q9H4L5-8	P61981	2721098	4303895
739872	Q06455-2	O15379	4061474	4810370
739935	P26196	Q9GZS1-2	3509163	4787142
739943	K7PPA8	NP_057852	1885413	9129631
740013	Q96LR2	Q9UL45	1508823	3983214
740027	Q9GZT6	Q15714	1712931	9148596
740055	P19838	Q01201	2681838	5146399
740089	D3DPA4	Q9H093	3303645	4995719
740120	P14780	P35442	221385	3274795
740181	Q86SE5	P07910-2	107947	1898596
740185	P08514	P05106	866925	1757092
740339	P52798-2	P29317	6842	979390
740389	Q96HA8	Q9UL45	3887353	3983214
740407	O60934	NM_000051	1458824	16816000
740493	O75376	D2KUA6	899063	2201336
740503	Q6VY07	O75379	1293033	4206456
740558	P48730-2	O14640-2	3960548	4990573
740642	Q8WXD5	P14678	1026134	5214385
740660	Q9BUZ4	A8K0V9	928592	4967019
740668	P50750	Q4G0J3	4915790	5194629
740670	XP_005250315	P50552	262668	2012571
740735	P45984	O43379	2889070	9378745
740756	P20042	P78527-2	668683	4713146
740807	P49736	Q99741	2609893	2909998
740832	O15357	Q9BX66	1917202	3811847
740855	Q9BX63	P38398	1535511	4280011
740856	K7PPA8	P78527	1885413	4713146
740864	Q9UH65	Q9NYQ7	2119531	9378892
740882	Q9Y5Z4	O75340	583143	3673123
740924	P10912-2	O15524	1240138	4992485
740992	XP_005260130	P06753-3	597019	4528899
741012	Q5JVF3	P60896	2538824	3618125
741145	A0N0R1	A0N0Q1	3968630	4342681
741231	B1AK66	Q8N3Z6	399905	9645137
741265	P12931	Q8WUM4-2	863768	1976328
741361	Q9H213	Q96NT1	391029	4533387
741366	Q14999	Q9ULL4	889777	4318845
741408	P49450	Q8NCD3	3470416	3607334
741416	P23458	O15524	2038544	4992485
741440	Q15907	Q9ULV0	30820	3491414
741448	Q96LK0	Q9UNT1	2039062	3373101
741461	Q8WXK3	P27448-4	2786620	9768717
741528	O00214	P26006	632771	2082182
741586	Q9ULZ3-3	P29466-4	1880606	1923050
741605	P10912-2	O60674	1240138	3976855
741611	Q9Y2W2	O43639	3685893	4765909
741710	Q6UWE0	Q16478	3721585	4081596
741716	XP_005274818	NM_000051	961525	16816000
741738	O75791	P14136	1706107	3629517
741747	O95251	Q96FC9-5	2655775	5308277
741768	P11166	P27797	747744	1947840
741831	Q8WZ19	O95251	2184029	2655775
741933	Q8WV44-2	Q13368	1302547	4454860
741946	P29350	P51692	299897	2552256
741950	P50570	Q13838	1193583	1413041
741965	P33552	Q13432	3527425	4972844
741972	Q92879-4	P02775	3113313	3252308
741994	NP_001239219	B9EGD9	1613559	3832992
741997	XP_005270629	Q8TAP4-4	806284	1487979
742086	Q15796-2	O75448-2	1160340	2157009
742091	XP_003846672	P61326	2192728	3781384
742113	Q13547	Q01826	3908752	4909096
742214	Q9UNI1	P19957	1693886	3625252
742250	O60238	P10415	2095364	4831970
742279	O75530	Q15910-2	2392011	5202298
742293	Q9Y657	P21246	3460052	4497883
742311	O43143	P61981	3906305	4303895
742345	Q12933	Q9H0I2	2547906	2735991
742371	P07355	P07858	2522401	4181226
742419	Q9Y333	P32456	2930074	3947627
742469	NP_277051	P08651-5	1937161	2353348
742476	O60563	P29590-14	4981197	5365212
742513	P43403-2	Q15464	334699	1536973
742530	O94813	P35052	340330	5000927
742541	P19438	P63279	1020765	4600608
742578	O43561	P12314	3344377	4020810
742667	P10275	P27797	508037	1947840
742686	NP_997639	NP_000287	14006253	14007381
742706	Q9NRY6	O15162	2567366	4926164
742721	XP_005265280	O43639	2098043	4765909
742769	P26641	P31942-2	1235047	2394559
742804	Q15834	NP_002797	1627438	3686531
742821	XP_005263086	P17676	2681838	3962824
742858	P62993-2	Q13424	4056103	5176374
742871	P43246	Q13535	813561	5280551
742881	A4D0W0	NP_001156731	2800997	14006223
742890	XP_005274205	O15524	4629164	4992485
742910	Q15286	O15228	918994	2121976
742942	O43294	Q14289	1740042	3912212
742961	Q6N002	O95619	783824	2525926
742976	A0PJF8	P01100	1337826	3805630
742996	P12931	Q15464	863768	1536973
743042	P19174	Q04912	3550890	14007662
743047	Q09028	Q92769	1366033	2662282
743064	P48059	Q15404	2974113	3796305
743069	Q9GZT6	P42773	1712931	3362875
743075	Q9Y2X7	Q9BXP5	964752	4406954
743080	XP_005271593	P27348	201818	448835
743120	O14908-2	NP_000675	457052	4772081
743176	P12931	XP_005253973	863768	2178303
743177	P49768-3	O75460-2	2726989	3882128
743181	NP_001191809	Q9UNE7	596393	2168149
743217	P32927	P04141	3303272	4941282
743221	Q13003	Q16478	3982085	4081596
743287	P62140	XP_005268943	4592714	4863038
743409	O95897	P14618-2	1043210	1538112
743442	P61073-2	P52333	107322	1397156
743449	Q92786	F1D8T0	828994	2946713
743474	Q9NSA3	P14923	67391	3739151
743545	Q92643	O43292	1942876	3832291
743608	F1D8P8	F1D8Q5	781714	2071127
743615	Q12933	Q9UKG1	2547906	4488603
743672	O75618	Q14790-5	4671530	4874921
743685	Q99618	Q9GZU7-2	4390021	4460231
743730	P28482	Q13643	3357491	3834233
743737	Q12866	B0LPF3	1500446	4056103
743758	Q2TU89	P12757-5	4369126	10724543
743774	P09564	P09382	897674	4072866
743781	Q92574	P07196	1942456	4193410
743809	P15498	P27986	1274382	3503650
743828	P00533	G4XH65	2135848	4157895
743856	Q01844	Q9H5I1	799425	2245318
743979	Q9NP98	Q96T60	1943889	4716466
743987	P49023	P12110	2178303	5301581
744037	P36897	O94921	3837793	5363445
744097	P53618	Q9H013-2	1695600	2852138
744099	P25791	P55196	3321411	4815127
744108	A4D214	P53567	2447367	4394607
744149	P50402	O43889	2266085	5032510
744169	Q13002-2	P78352-3	186242	5309542
744180	P49810-3	Q8WW43	53381	4652499
744235	Q6ZMV9	Q92624	2946025	4474494
744242	Q9Y6C5-2	A4D1K5	3004449	4298240
744248	P29353-5	Q07954	1871880	9441770
744250	B4DF43	XP_005248000	487494	585351
744299	P12830	P35222	4698162	4717503
744355	Q8WU02	O95817	1016685	2856334
744391	Q9Y3C5	Q9HCE7	4372825	4687717
744400	Q9Y4Y9	Q9NQT4	1708118	4912597
744422	E9KL23	P08311	1728448	3648629
744447	Q07955-3	Q9UBU9-2	661696	1020140
744463	C9JHD5	Q14790-5	4831970	4874921
744480	Q16819	P01270	1518050	1644205
744484	Q99496	P35226	3583773	3939116
744619	G4XH65	P78317	4157895	5026329
744653	P09769	P42768	3921019	4531310
744655	Q5RL73	Q14687-2	1258659	1545053
744664	Q99638	C9JHD5	4638894	4831970
744683	P08962	P01903	4095660	4594607
744689	Q15834	XP_005272745	1627438	4333351
744714	P17275	P05412	3482397	5155720
744750	P05408	Q9NRR5	1646394	2154661
744775	O75807	Q03164-2	385716	3829664
744780	NM_000024	Q14232	57073	2186036
744782	P12956	Q13424	504941	5176374
744809	Q15047-3	Q13510-3	5006590	9442770
744882	P53667	Q13873	4437203	5220445
744912	P49810-3	XP_005260545	53381	2857551
744932	Q9H0R5	XP_005264117	1650132	4682253
744959	P26358	Q15910-3	3666283	5202298
744961	P31371	P21802	4799115	4935615
744976	Q75MR5	Q549C5	1346594	1563185
744985	P37288	P17252	593426	16822233
744991	Q8TAP6	O75909	1969568	2132292
745123	Q8IWV7	P49703	1203852	4772364
745126	O43924	P36405	1548856	3785079
745147	H7C2I1	K7PPA8	245135	1885413
745174	B0LPE5	P51617-4	929751	3635743
745182	Q9Y698	P78352	2755793	5309542
745268	XP_005260545	P10415	2857551	4831970
745283	O60603	P08571	735309	3085150
745317	Q9UPT6	P49703	3544711	4772364
745340	Q16637	P10415	3698509	4831970
745346	Q9BY41	Q06455-4	3454732	4061474
745396	Q99547	P04637-8	1176463	1885413
745420	E3WEB6	P61981	1208032	4303895
745466	Q6W2J9	P41182	1945495	2559145
745522	Q01113	P23458	761578	2038544
745552	P15498	P28482	1274382	3357491
745557	Q9Y490	P56199	1349134	3872782
745570	Q8IW41-2	NP_077734	329232	1495626
745634	P12956	Q9H910	504941	3162441
745638	P26927	Q04912	1374432	14007662
745662	Q76M96	P49023	1408944	2178303
745665	P05121	Q07954	4379666	9441770
745732	O60238	Q9P104-2	2095364	3360366
745745	D0EI67	P18827	1143448	4122454
745813	Q13158	Q9Y3A3	1651152	2386483
745816	P84022-4	NP_001191189	506434	532535
745836	Q09028	Q13547	1366033	3908752
745839	P04637-8	Q9NVC6	1885413	3481359
745875	Q9UHF0	Q8IWV7	662755	1203852
745882	O14764	Q9UMX0	1056208	3184048
745902	A8K287	Q86Y82	907267	2772566
745918	P52565	P15153	3211116	3298741
745924	P11142	P49023	201818	2178303
745938	P98170	P55211	686131	2474442
745949	P47897	O75131	469853	751836
745958	A8K0V9	Q7L590	4967019	5345097
745963	Q99873	P17181	245135	1627793
745976	P30533	Q07954	4203299	9441770
745978	F4ZW62	P78527-2	2299279	4713146
745990	Q9HAU5	Q9BZI7	36106	2022004
746040	Q9NWZ3-2	B4E0I3	130445	1698738
746051	P51116	Q8N5I3-2	3243741	5208796
746093	Q03167	P61812	2780718	5204010
746115	Q92905	P20749	2080390	9148179
746135	Q8TAP4-4	O43298	1487979	4327021
746183	Q8NHQ8	P61981	1132386	4303895
746202	Q9Y219-2	Q9UM47	2090950	2254894
746252	P63165	Q9UBT2	3034498	3451127
746254	O43741	XP_005269076	2142605	2579206
746262	P01730	Q14005	4278513	5824315
746264	Q14157	Q96J02	532222	2639679
746315	P60880	Q12846	163867	3283713
746330	B0LPE5	NM_000421	929751	11793429
746336	Q13042	O60566	1024410	1720931
746374	P52788	Q15910-3	3952665	5202298
746391	O15481	Q8IY81	699417	2718842
746444	O75528-2	Q9BRR6-2	628054	2535174
746485	Q6ZVK8	Q96GX9	2355471	2646339
746522	P52657	P52655	2032719	4990349
746527	P29350-3	XP_005259611	299897	9769294
746530	Q15648	F1D8Q5	1007949	2071127
746594	Q99683	B7Z1I1	150325	635742
746595	Q99666	P62826	482677	4251325
746656	P32241	Q5JWF2	1528293	4391787
746679	P12931	P35968	863768	3242633
746683	P36578	Q99558	421085	2024366
746737	P05120	P00749	48006	4358771
746745	A4D214	O15525	2447367	3085317
746758	P18146	P08047	783116	3095898
746770	P15509	XP_005273549	4570731	5151310
746799	Q13163	Q99759	2672240	5255272
746844	Q9Y3C5	O95208	4372825	5315069
746890	P51149	Q96NA2	1070594	1528013
746898	P54920	Q9NQC3	3868092	4364879
746909	P15622-3	Q7Z7J5	1285942	1599961
746945	B2R5T5	Q9Y6D5	1629502	4976233
746947	Q9H0M0	P54259	991986	4115704
746949	O95243	N0E4C7	2745347	5251677
746969	P62917	Q99558	18532	2024366
747046	P51116	Q9Y2J4-2	3243741	4035750
747065	P35372	P09471	3529144	5138521
747086	XP_005268935	Q6FIF1	2878257	5063927
747113	Q96NW7	O43707	861829	2778378
747161	Q7L523	Q9HB90	268467	650624
747195	Q16543	O14920	2348958	5151310
747206	O14641	Q9BQY4	400924	4035043
747299	P25054	P14923	1251604	3739151
747316	P22695	Q9NQC3	396	4364879
747355	P26358	Q9Y6K1-3	3666283	3901963
747372	Q12933	XP_005273549	2547906	5151310
747394	P08579	P09661	1154387	4228176
747407	P45985	P53779-4	133359	1655053
747430	P84022	Q96S59	506434	783937
747434	XP_005251628	P12757-5	4391456	10724543
747490	P02792	O15198	47420	3236710
747496	P36957	Q05516	2972109	4706299
747503	P12814-2	Q9UBF9	2123403	14007124
747521	P22607	P02008	656326	2656233
747525	Q12933	Q9UHB7	2547906	2610670
747569	Q12959-4	O14936	1143071	5250584
747591	Q01844	Q9NQA5	799425	3619655
747592	P46109	P28906	327364	1413322
747630	P16333	Q13444	4456845	9214147
747671	B7Z7N2	NP_113619	2884459	3484806
747740	P24522	F1D8Q5	487164	2071127
747810	P20338	Q6WKZ4-2	1503232	16232538
747844	P10916	Q6UWE0	3153301	3721585
747851	P40425	P37198	2291749	4484668
747855	G4XH65	P29375-2	4157895	5336546
747898	Q9BSR8	Q9GZM5	85070	4206687
747903	P31947	O00444	2223151	4906151
747929	O14775-3	B1APZ0	1599099	2659709
747998	XP_005248000	Q12972	585351	4602573
748011	Q56A76	Q8NFD5-3	1586754	5290795
748049	Q08881	P19174-2	1529623	3550890
748103	Q8IVD9	P63279	4153844	4600608
748131	Q14511-2	P84022-4	468877	506434
748139	Q99750	Q96SK3	4475099	11393539
748164	P42684	P00533	1454619	2135848
748192	O75886	P40818	1673548	2260078
748234	O75928	Q13838	95450	1413041
748241	Q8TC92	Q16206	1909416	3259067
748255	P11177-2	P29803	4559607	5199877
748303	Q09472	Q9Y6Q9-5	820620	2296393
748372	P46695	P28482	227318	3357491
748385	P43243	P61978	481976	5118416
748405	Q9H4K1	Q9Y2I6	430034	3173579
748432	Q15797	P49703	1373290	4772364
748441	Q9UKA9	NP_001191397	2273827	2914930
748475	Q13616	Q15843	3342392	3670225
748491	P14778	O43187	389098	889060
748499	Q9UPT5-2	O14964	1824776	5123142
748507	Q01113	P15248	761578	785908
748511	Q13503	NM_000937	3736508	5821236
748512	P38159	Q8N5R6	3348889	5298089
748517	P52799	Q6P4R6	2368170	5087456
748595	Q9Y6Q9-5	G4XH65	2296393	4157895
748657	Q7Z6G3	Q96HA8	3414094	3887353
748666	Q5RL73	Q6IB77-2	1258659	9442405
748672	Q7Z6G3	Q9BVI4	3414094	3516024
748742	Q14790-5	O14920	4874921	5151310
748760	P06730	O60516	913032	2188089
748794	Q09472	Q92585	820620	4436788
748802	P00519	P20936	4154210	4883806
748902	Q13501-2	Q14596	3502869	3921852
748911	Q4U2R8-3	Q92624	2183498	4474494
748921	Q9NRR5	XP_005246733	2154661	4855352
748953	P15927	Q9Y3C7	69516	3756319
748971	Q9UKV0	O15379	3363510	4810370
749029	Q9P2B2	P08962	2021390	4095660
749031	G5E962	Q9BSJ1	3971313	9650812
749144	Q14596	Q9BXW4	3921852	4523522
749171	P62993-2	P78314	4056103	4625948
749174	Q9BWJ1	P43146	3536546	9213510
749263	O15467	P32246	681300	3001692
749286	Q92560	P38398	2083017	4280011
749290	Q15797	Q9H9T3	1373290	2804475
749307	Q9Y3Y4	O00512	3055933	3842469
749314	P06239	P01730	1065781	4278513
749355	B9A6K1	P60520	2145598	2183154
749426	Q01844	P17096	799425	2219336
749465	P26641	Q9BUT9	1235047	4212155
749473	A4D2P1	O43157	886779	4771277
749491	Q9GZT8	P61457	4604599	4750819
749499	Q9NPQ8-3	P54274-2	2579349	5406538
749527	P09619	P27986	2494710	3503650
749560	O96019	Q01201	1960370	5146399
749594	P27348	P40818	448835	2260078
749622	P23458	Q06124	2038544	5369795
749646	P0C0L5	P06681	3651866	3985438
749668	P04406	P49023	986959	2178303
749688	Q13868	Q9NQT5	2920749	5276944
749789	XP_005248917	P63165	2903058	3034498
749817	Q04206	O14757	4629164	9148484
749821	E9PCU7	Q15653-2	2331199	2976835
749858	Q8TC92	Q8TBB1	1909416	4279115
749859	Q15797	O60381	1373290	4633502
749867	O94817	Q9NT62	4461253	5038670
749882	Q05397	P05556-2	882993	1979966
749913	Q9NZU7	Q13936	274142	9148562
749924	Q9UKV0-8	P45973	3363510	5056622
749939	O95251	O15211	2655775	4000906
749950	O60832	P43307	3220760	3374951
749970	Q15388	P00480	74503	4072572
750019	Q5M9N0	Q86YR5-2	3069881	10724517
750041	P15923-2	Q99081-2	1810929	4889250
750062	Q9UHI6	P57678	3663386	9148605
750099	Q04721	Q12860-2	1144108	4712062
750121	P35869	P51398	776998	4916492
750157	P63165	P63279	3034498	4600608
750159	Q99683	O14733	150325	1874372
750274	P46952	Q99259-3	3182164	4189533
750327	O15116	P28074	576210	749684
750382	Q15388	P10415	74503	4831970
750477	P02765	P06213	4409073	9769294
750491	XP_005263532	Q9NQT4	2532732	4912597
750493	P42574	P10144	3329408	11007358
750552	Q03405-3	P11215	1855991	2857086
750583	P06730	Q13541	913032	1030338
750614	P25788	P60900	936905	1821380
750664	P09326	Q8TDN6	2375470	4821935
750773	P26641	O95544	1235047	4900257
750779	P62310	A4D0W0	53440	2800997
750788	P19875	P25025	1920263	4138380
750797	Q12959-2	NP_040310	1143071	4815831
750801	P02730	P27824	3894658	4616280
750814	P10244	Q969S3	374782	4764899
750882	P49450-2	O60610-3	3470416	5309316
750908	O15375	P18206	1173732	1449530
750922	P60900	Q15008	1821380	4386137
750980	P20337	P36897	2670139	3837793
750992	P04637-8	Q99816	1885413	2256074
751011	Q06323	O60925	2803395	3854928
751042	Q9Y297	P35222	910608	4717503
751077	O00238	NP_055393	554160	4187899
751104	P00533	Q5H9R6	2135848	3833539
751106	Q15642-2	NM_002111	685046	14006660
751110	Q13363	P38398	2222878	4280011
751111	Q86SZ7	Q06323	2324886	2803395
751138	Q9NRW7	Q9H1K0	1758798	1905712
751145	Q9NPP4	P29466-5	966137	1923050
751164	Q16594	K7PPA8	1611110	1885413
751176	XP_005261834	Q13573	1087739	1636265
751203	Q16665-3	P41227	488952	2180245
751258	A8MZ54	P31645	382851	3140244
751275	Q6FII3	Q9BUJ2	1316718	2348574
751316	P02545-4	P06400	3429103	4863907
751347	O14867	P17544-6	906603	3006313
751357	P43694	P11831	2971106	3653674
751373	P56524	P62258	1734411	3077030
751374	O15482	Q12929	2776201	4384063
751426	P11274-2	Q13322-2	4305807	4664766
751443	E5KTM5	E5KSU5	1137345	2595432
751487	P51677	A0N0R1	2693825	3968630
751507	P17844	XP_005255181	1247513	4774660
751528	Q9NS56-2	P04637-7	868671	1885413
751541	P43351	P63165	2603205	3034498
751568	O43516	P42768	883318	4531310
751581	P06729	O43586	2084336	2626905
751582	Q9Y613	Q96B26	907592	4958497
751616	P04626	Q15303	711574	1180258
751628	P17482	P21673	303553	4925944
751679	Q7Z4F3	Q12933	40293	2547906
751697	Q9NVJ2	P36897	1582126	3837793
751729	P63279	Q9NSC2	4600608	9442265
751773	Q9Y6C9	G4XH65	2847712	4157895
751907	Q02543	P46934	3337017	14007162
751908	P62380	P52655	4884340	4990349
751954	P98170	O43464-2	686131	2349372
751964	Q13547	Q13330	3908752	9441877
751966	P23297	P04271	1379671	1677205
752025	Q92643	P05187	1942876	2610814
752033	F1D8N5	Q13547	508037	3908752
752051	Q6P142	P06400	1123210	4863907
752093	Q9NVV9	O43189	126638	875318
752177	O75469-4	P28069	639929	4504545
752184	O75909	Q92997	2132292	5032859
752188	Q96SI1	P14373	1564624	1615885
752192	O00311	Q9Y5N6	3490381	4680436
752266	XP_005274818	P40222	961525	2997053
752270	Q07812	Q16611	31292	1828022
752277	Q12967-2	XP_005247286	776494	3974092
752317	F1D8N1	P48552	3316014	4563998
752320	Q15797	Q14671	1373290	4195710
752330	P60880	Q9C026	163867	1471693
752353	Q15834	Q9UJ04	1627438	4832719
752379	Q12933	O43353	2547906	4557976
752399	Q9Y463-2	P28482	3007821	3357491
752497	Q92930	Q96QF0-2	276251	1823685
752609	Q8WUM4	O75340	1976328	3673123
752687	P68400	P16455	632859	4599051
752720	P40937	Q7L5N1	1845044	2309550
752730	J3KN59	O43889-2	996449	5032510
752774	Q15438	Q13795	209978	4032245
752792	Q10587	P53567	3787988	4394607
752816	Q8TAQ2	P51513	662837	4879449
752898	Q92624	O43889	4474494	5032510
752904	Q9HAU5	Q9Y3B2	36106	2354904
752961	Q12933	O15519-13	2547906	2756095
752964	Q09472	Q99816	820620	2256074
753032	P06756	L7RT22	487554	1076258
753104	A8K287	P13569	907267	2450911
753110	O60907-2	XP_005253707	4083247	10013539
753130	P57735	Q9HAU4	403355	1393325
753158	Q9H204	Q96HR3	280867	1626462
753164	P16144-2	Q15149-7	4919225	5157888
753177	O43264	O95229	5071843	5435694
753244	Q15569	P31946	2409303	3909139
753267	Q13485	P08047	3087482	3095898
753287	Q9HAU4	P27824	1393325	4616280
753292	P27986	P19235	3503650	4246011
753338	Q9Y4K3	P49407-2	2981808	4397910
753340	Q99547	P42285	1176463	1274617
753377	P09341	P25025	1993827	4138380
753399	Q15038-2	O95405-2	1119923	4473831
753420	XP_005266460	P53582	3236710	3880336
753519	P12956	B4DT73	504941	9148484
753548	P50452	P00742	907312	1729172
753613	Q9UQF2	B0LPE5	259368	929751
753615	P01344	P08833	292123	580227
753622	P25787	P18206	1431607	1449530
753626	P38936	XP_005259599	941370	5187740
753632	Q93063-2	Q12931	328289	3310209
753683	O75943-4	P35249	4520307	5218674
753692	P41220	Q6RFH5	808478	2709006
753719	Q99873	P05109	245135	465484
753742	Q9H7B4	P40425	2070375	2291749
753843	O60684	Q01201	463529	5146399
753866	O60711	Q9BUY5	3397715	3745323
753944	B2CIS9	Q14790	1682385	4874921
753981	A2RUM7	N0E4C7	3924216	5251677
754024	F1D8N4	P05412	532535	5155720
754040	Q16663	P32246	2080684	3001692
754067	Q99612	P24385	763487	4865286
754069	NM_000123	P32780	2916868	4810709
754113	F2YGU2	H9NIM3	1937442	4158003
754121	P63027	Q9UI14	4433270	4750096
754250	P40136	B4DJ51	3307880	4264365
754262	XP_005255181	O43474-1	4774660	5338672
754273	P10721	P60033	1981907	2919579
754335	P08908	Q8NDV2	1689286	4843705
754390	XP_005248000	P20042	585351	668683
754489	O00161-2	O75558	907267	2853488
754585	O96006	P51606	2568393	3832039
754600	P15927	P04406	69516	986959
754646	P00533	P16333	2135848	4456845
754661	Q9Y5P4	O95197	1097696	3233132
754664	Q8N490	P43364	2894430	3971313
754716	Q92561	Q92597	1901835	5176863
754743	P43694	P61296	2971106	4323753
754943	Q15365	P11940	4813983	4926237
754953	P43364	Q7Z614	3971313	5098000
754986	Q6ZVM7-4	Q9Y3C5	3301646	4372825
754989	O15105-2	Q9BT81	73857	1167461
755003	P61981	P55196	4303895	4815127
755078	XP_005247893	Q60FE5	4804977	5272060
755136	Q14061	Q7L5N1	1541204	2309550
755167	Q16585	Q92629-3	454868	3893442
755174	P22459	P21673	3828636	4925944
755186	Q09472	Q02078	820620	4804264
755198	XP_005272599	Q9Y2A7	1378681	4868023
755233	Q07817	Q9HB09	2857551	3753079
755272	O75716	P49247	936469	2033342
755302	O00231	P04637-8	1224042	1885413
755322	Q07812	P27348	31292	448835
755337	O95751	Q05516	1703459	4706299
755400	O95390	Q13705	235135	1751295
755421	P78337	P28069	877181	4504545
755433	P62993-2	A6ZID6	4056103	14007084
755480	P40189	P04626	190090	711574
755482	Q16637-2	Q13432-2	3698509	4972844
755520	Q6IQ50	P78504	1144108	2677078
755539	O00305-2	P21246	2971366	4497883
755571	Q14916	Q5T2W1	2847380	4099615
755588	O75694	O95405	2667135	4473831
755599	P52757-3	XP_005275091	1610148	2054502
755608	Q6PD56	O43426-4	2141127	3831745
755616	P04637-8	P04183	1885413	3468957
755623	P04637-8	Q13547	1885413	3908752
755633	P31391	O00230	1300844	3202170
755664	P62306	Q9Y4Y9-2	390359	1708118
755734	Q08116	Q12852	381022	5146712
755744	Q15654	Q8NEC5	961919	11007433
755779	Q09472	B4DEE8	820620	4599051
755794	O15198-2	P54274	3236710	5406538
755838	NP_671491	Q9UMX0	989405	3184048
755845	Q13429	P35858	1154557	4869527
755882	XP_005269162	P19387	662837	4446425
755887	O75400	Q7Z5N4	4855352	9650826
755950	P05067-7	Q92870-3	2186087	13924443
755996	Q9Y3Q8	Q15078	1742768	4476322
756010	Q12934	P08670	1619970	2053332
756028	Q15645-2	Q96HA8	2204433	3887353
756029	P32969	Q8TB05	4467198	4569726
756060	O43679	Q9NVW2	466894	2533580
756121	Q6AZE0	O75840	122524	3335915
756142	K7R1S5	O19617	1361527	4620365
756156	P04406	P41743	986959	4487727
756161	P50750	O60563	4915790	4981197
756257	P62136-3	Q86XI6	2413104	3426043
756285	Q9H7U1	O00231	703325	1224042
756297	Q9H0M0	Q9Y5W3	991986	2945904
756303	Q8WXF8	O75618	2701129	4671530
756307	XP_005258466	P60953	862702	2556870
756401	P18621	P49023	119888	2178303
756424	O15530-4	Q9BXL7	315652	679723
756429	Q9Y2X8	Q86UW9-2	4831700	5311699
756448	Q15796-2	Q93034	1160340	3896672
756470	Q96L34	Q04917	1001137	4529117
756512	P00533	Q07889	2135848	4078346
756531	P36382	Q9Y312	646960	3115522
756535	Q92570-2	O95343	2135039	4484934
756635	P24394	P52333	261522	1397156
756672	Q9UKS6	Q9UNF0	2796151	3359515
756678	P49792	P63279	2681082	4600608
756680	P52565	P14923	3211116	3739151
756685	A8MZ54	P13569	382851	2450911
756742	Q13526	O43292	1894250	3832291
756751	Q9H0I3-2	Q16891-2	428874	4783914
756785	Q92956	O00463	2157358	4899455
756787	O95897	P50502	1043210	5070500
756848	D9ZGG2	P15692-2	178408	3325509
756856	P12931	Q15654	863768	961919
756872	O77932	Q14254	1069435	3499180
756900	P60709	P23528	2255804	4689036
756913	Q7L5N1	Q9BWC9	2309550	2323569
756919	P22392	P54274-2	2054477	5406538
756921	Q99683	A8K5I0	150325	3202052
756953	Q13503	P10827-2	3736508	4303804
756957	P23497	Q9H2X6-3	62083	2523926
756990	K9JA46	Q9NZJ5	3691852	9768633
757006	F8VVT9	P27986	827884	3503650
757011	O60674	P38398-4	3976855	4280011
757022	Q15052	P36897	2322933	3837793
757057	Q15653	Q13616	2976835	3342392
757123	P45983	O95163	856398	2238434
