"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"72","26","FAM160B1","0.0",,"false","FAM160B1"
"73","6","APOPT1","0.014762393931595254",,"false","APOPT1"
"74","6","FAM84A","0.014762393931595254",,"false","FAM84A"
"75","963","FGFR3","0.0",,"false","FGFR3"
"76","6","OR8H2","0.014762393931595254",,"false","OR8H2"
"77","26","TPK1","0.0",,"false","TPK1"
"78","322","BATF","0.0",,"false","BATF"
"79","1297","TMED5","0.0",,"false","TMED5"
"80","27","ARHGAP45","0.15912258341889882",,"false","ARHGAP45"
"81","44","SIRT6","0.07065694821604517",,"false","SIRT6"
"82","807","SAG","0.0",,"false","SAG"
"83","56","SYNGR3","0.07256535011532249",,"false","SYNGR3"
"84","1139","CTU2","0.0",,"false","CTU2"
"85","6","PCP2","0.014762393931595254",,"false","PCP2"
"86","761","LPP","0.0",,"false","LPP"
"87","843","AGAP2","0.0",,"false","AGAP2"
"88","402","LYVE1","0.0",,"false","LYVE1"
"89","205","USP9Y","0.0",,"false","USP9Y"
"90","26","CDCA7","0.0",,"false","CDCA7"
"91","45","RARS2","0.0",,"false","RARS2"
"92","6","LYZL4","0.014762393931595254",,"false","LYZL4"
"93","26","VPS37C","0.0",,"false","VPS37C"
"94","55","ZNF793","0.0",,"false","ZNF793"
"95","56","SLC15A4","0.07256535011532249",,"false","SLC15A4"
"96","205","STOX2","0.0",,"false","STOX2"
"97","26","FAM168B","0.0",,"false","FAM168B"
"98","881","CDS2","0.0",,"false","CDS2"
"99","1028","HEMGN","0.0",,"false","HEMGN"
"100","138","MRC1","0.10474534762128983",,"false","MRC1"
"101","6","S100G","0.014762393931595254",,"false","S100G"
"102","1917","ANXA9","0.0",,"false","ANXA9"
"103","56","HPN","0.07256535011532249","0.13225461033","false","HPN"
"104","2053","CLEC6A","0.0",,"false","CLEC6A"
"105","2053","CLEC4D","0.0",,"false","CLEC4D"
"106","56","ACSF3","0.07256535011532249",,"false","ACSF3"
"107","6","ABAT","0.014762393931595254",,"false","ABAT"
"108","407","GOLGA1","0.0",,"false","GOLGA1"
"109","336","NME5","0.1885416257183217",,"false","NME5"
"110","2049","ERCC5","0.0",,"false","ERCC5"
"111","589","NPHS2","0.5149407568838851",,"false","NPHS2"
"112","205","FAM110B","0.0",,"false","FAM110B"
"113","6","NR2C2AP","0.014762393931595254",,"false","NR2C2AP"
"114","1097","ZNRF3","0.307260336431257",,"false","ZNRF3"
"115","177","FICD","0.0",,"false","FICD"
"116","6","NANP","0.014762393931595254",,"false","NANP"
"117","268","SAMD9","0.0",,"false","SAMD9"
"118","26","KDELR2","0.0",,"false","KDELR2"
"119","325","RUNX2","0.0",,"false","RUNX2"
"120","25","CDX1","0.0",,"false","CDX1"
"121","2052","HILPDA","0.0",,"false","HILPDA"
"122","2052","FZD10","0.0",,"false","FZD10"
"123","6","MACROD1","0.014762393931595254",,"false","MACROD1"
"124","6","PIGV","0.014762393931595254",,"false","PIGV"
"125","2013","KCNH1","0.0",,"false","KCNH1"
"126","210","MMP28","0.0",,"false","MMP28"
"127","6","ST6GALNAC4","0.014762393931595254",,"false","ST6GALNAC4"
"128","67","CCDC7","0.0",,"false","CCDC7"
"129","363","ERCC6L2","0.0",,"false","ERCC6L2"
"130","645","ZNF570","0.0",,"false","ZNF570"
"131","1840","WNT11","0.0",,"false","WNT11"
"132","1141","ESYT2","0.0",,"false","ESYT2"
"133","205","SNX22","0.0",,"false","SNX22"
"134","2051","GIMAP2","0.0",,"false","GIMAP2"
"135","2051","GIMAP7","0.0",,"false","GIMAP7"
"136","1129","IAPP","0.0",,"false","IAPP"
"137","257","BBS10","0.1536301682156285",,"false","BBS10"
"138","25","QSER1","0.0",,"false","QSER1"
"139","295","SNX18","0.0",,"false","SNX18"
"140","26","CD58","0.0",,"false","CD58"
"141","1586","DRD4","0.0",,"false","DRD4"
"142","6","GPR119","0.014762393931595254",,"false","GPR119"
"143","2050","C10orf95","0.0",,"false","C10orf95"
"144","2050","NUS1","0.0",,"false","NUS1"
"145","2044","PDE5A","0.47135406429580423",,"false","PDE5A"
"146","56","SVOP","0.07256535011532249",,"false","SVOP"
"147","6","SNN","0.014762393931595254",,"false","SNN"
"148","415","ADAMTSL2","0.0",,"false","ADAMTSL2"
"149","829","ITGA6","0.3261377401582424","0.127372537808","false","ITGA6"
"150","313","C16orf87","0.0",,"false","C16orf87"
"151","134","ELOVL4","0.0",,"false","ELOVL4"
"152","87","STK10","0.08607984496771841",,"false","STK10"
"153","38","JRK","0.06958593139654573",,"false","JRK"
"154","26","PPP4R4","0.0",,"false","PPP4R4"
"155","999","CNTROB","0.0",,"false","CNTROB"
"156","45","ZNF565","0.0",,"false","ZNF565"
"157","205","FAM199X","0.0",,"false","FAM199X"
"158","6","SLC35E3","0.014762393931595254",,"false","SLC35E3"
"159","90","CALB1","0.0",,"false","CALB1"
"160","451","ZNF581","0.0",,"false","ZNF581"
"161","70","TANK","0.08204686393291372",,"false","TANK"
"162","6","DPCD","0.014762393931595254",,"false","DPCD"
"163","542","GRM2","0.0",,"false","GRM2"
"164","55","MGA","0.0",,"false","MGA"
"165","304","NOX1","0.1843562018587542",,"false","NOX1"
"166","1141","ESYT3","0.0",,"false","ESYT3"
"167","1141","ESYT1","0.0",,"false","ESYT1"
"168","6","TMEM207","0.014762393931595254",,"false","TMEM207"
"169","6","IL36B","0.014762393931595254",,"false","IL36B"
"170","137","KCNF1","0.10242011214375232",,"false","KCNF1"
"171","26","IFNA16","0.0",,"false","IFNA16"
"172","167","SNTG2","0.0",,"false","SNTG2"
"173","62","CCNJ","0.0",,"false","CCNJ"
"174","26","CHRDL1","0.0",,"false","CHRDL1"
"175","153","DMKN","0.0",,"false","DMKN"
"176","945","CXCL14","0.0",,"false","CXCL14"
"177","26","ANKS6","0.0",,"false","ANKS6"
"178","6","NDP","0.014762393931595254",,"false","NDP"
"179","29","NPIPA1","0.040258746753886236",,"false","NPIPA1"
"180","6","CCDC88C","0.014762393931595254",,"false","CCDC88C"
"181","26","PCCA","0.0",,"false","PCCA"
"182","700","TARBP2","0.0",,"false","TARBP2"
"183","26","FAM69A","0.0",,"false","FAM69A"
"184","6","PBLD","0.014762393931595254",,"false","PBLD"
"185","6","AAMDC","0.014762393931595254",,"false","AAMDC"
"186","56","C18orf32","0.07256535011532249",,"false","C18orf32"
"187","963","FGFR1OP","0.0",,"false","FGFR1OP"
"188","613","DEFB103B","0.0",,"false","DEFB103B"
"189","134","ELOVL2","0.0",,"false","ELOVL2"
"190","235","NR5A2","0.3107481896475633",,"false","NR5A2"
"191","87","RPS4Y1","0.08607984496771841",,"false","RPS4Y1"
"192","795","OARD1","0.30934541945406324",,"false","OARD1"
"193","2049","GTF2H2","0.0",,"false","GTF2H2"
"194","134","ELOVL7","0.0",,"false","ELOVL7"
"195","25","YPEL5","0.0",,"false","YPEL5"
"196","6","C21orf59","0.014762393931595254",,"false","C21orf59"
"197","685","TIPRL","0.0",,"false","TIPRL"
"198","1720","MIEF2","0.0",,"false","MIEF2"
"199","271","KMT2A","0.3094284643451926",,"false","KMT2A"
"200","25","SEPSECS","0.0",,"false","SEPSECS"
"201","2048","NTNG1","0.0",,"false","NTNG1"
"202","6","GALE","0.014762393931595254",,"false","GALE"
"203","45","DTWD2","0.0",,"false","DTWD2"
"204","6","AKR1C4","0.014762393931595254",,"false","AKR1C4"
"205","488","BDH1","0.23044525232344273",,"false","BDH1"
"206","17","DDT","0.0",,"false","DDT"
"207","6","MIA","0.014762393931595254",,"false","MIA"
"208","2045","NECTIN3","0.0",,"false","NECTIN3"
"209","410","SPPL2A","0.0",,"false","SPPL2A"
"210","137","GJA4","0.10242011214375232",,"false","GJA4"
"211","6","S100A14","0.014762393931595254",,"false","S100A14"
"212","6","ZCCHC14","0.014762393931595254",,"false","ZCCHC14"
"213","839","AK6","0.0",,"false","AK6"
"214","916","KRI1","0.0",,"false","KRI1"
"215","2027","ZNF316","0.0",,"false","ZNF316"
"216","6","WBSCR28","0.014762393931595254",,"false","WBSCR28"
"217","14","DOPEY2","0.11066372713519063",,"false","DOPEY2"
"218","1954","AVPR1A","0.48181762394856376",,"false","AVPR1A"
"219","1462","TIAL1","0.0",,"false","TIAL1"
"220","26","OR4D6","0.0",,"false","OR4D6"
"221","257","CCT3","0.1536301682156285",,"false","CCT3"
"222","246","NMNAT2","0.1536301682156285",,"false","NMNAT2"
"223","138","HSD3B2","0.10474534762128983","0.122724350242","false","HSD3B2"
"224","1084","TMPRSS11D","0.0",,"false","TMPRSS11D"
"225","575","LRRC26","0.0",,"false","LRRC26"
"226","6","CA3","0.014762393931595254",,"false","CA3"
