"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"7324","27","ARF6","0.0",,"false","ARF6"
"7323","550","USO1","0.32959198333516493","0.12","false","USO1"
"7322","1","FOS","0.022868995751223222",,"false","FOS"
"7321","1","EP400","0.022868995751223222",,"false","EP400"
"7320","38","ACTA1","0.0",,"false","ACTA1"
"7319","38","MINPP1","0.0",,"false","MINPP1"
"7318","93","WNK2","0.09192945909040957",,"false","WNK2"
"7317","93","UBE2I","0.09192945909040957",,"false","UBE2I"
"7316","2","CKMT1B","0.04693453412738797",,"false","CKMT1B"
"7315","2","IKBKE","0.04693453412738797",,"false","IKBKE"
"7314","284","USPL1","0.2067344299983511",,"false","USPL1"
"7313","284","PGD","0.2067344299983511",,"false","PGD"
"7312","390","JAK2","0.2471939875013737","0.12","false","JAK2"
"7311","75","PTPRJ","0.07605968846196114",,"false","PTPRJ"
"7310","221","POLDIP3","0.0",,"false","POLDIP3"
"7309","221","NCBP1","0.0",,"false","NCBP1"
"7308","2","ECHS1","0.04693453412738797",,"false","ECHS1"
"7307","6","MDM2","0.08034654657945788","0.128001297944","false","MDM2"
"7306","6","DAAM2","0.08034654657945788",,"false","DAAM2"
"7305","62","MERTK","0.0660675051086208",,"false","MERTK"
"7304","62","BMPR2","0.0660675051086208",,"false","BMPR2"
"7303","818","OTUB1","0.0",,"false","OTUB1"
"7302","1","DDX23","0.022868995751223222",,"false","DDX23"
"7301","110","NOD2","0.0",,"false","NOD2"
"7300","110","NLRP1","0.0",,"false","NLRP1"
"7299","56","ANP32A","0.0",,"false","ANP32A"
"7298","551","GZMA","0.0",,"false","GZMA"
"7297","75","PTPRK","0.07605968846196114","0.12","false","PTPRK"
"7296","819","PXN","0.0",,"false","PXN"
"7295","5","ZNF395","0.01690215299154692",,"false","ZNF395"
"7294","5","HDAC1","0.01690215299154692",,"false","HDAC1"
"7293","23","CDC6","0.12221650582919928",,"false","CDC6"
"7292","222","ATR","0.0",,"false","ATR"
"7291","552","DARS2","0.0",,"false","DARS2"
"7290","552","AIMP2","0.0",,"false","AIMP2"
"7289","285","HIST2H3D","0.0",,"false","HIST2H3D"
"7288","72","KMT2C","0.0",,"false","KMT2C"
"7287","553","MELK","0.0",,"false","MELK"
"7286","63","BABAM1","0.0",,"false","BABAM1"
"7285","111","BRF2","0.10986399444505497",,"false","BRF2"
"7284","111","KDELR1","0.10986399444505497","0.12","false","KDELR1"
"7283","1","MYC","0.022868995751223222","0.137974752687","false","MYC"
"7282","1","AP2A1","0.022868995751223222",,"false","AP2A1"
"7281","33","HSPA4","0.14002912232544018",,"false","HSPA4"
"7280","5","DNAJB11","0.01690215299154692",,"false","DNAJB11"
"7279","1","RHOH","0.022868995751223222",,"false","RHOH"
"7278","820","ARHGDIA","0.0",,"false","ARHGDIA"
"7277","223","NFKBIA","0.0",,"false","NFKBIA"
"7276","50","UBE2D2","0.11645814862557687",,"false","UBE2D2"
"7275","112","PLD1","0.0",,"false","PLD1"
"7274",,"RPS6KA3",,,"false","RPS6KA3"
"7273","99","NEFM","0.09887759500054946",,"false","NEFM"
"7272","391","FNBP1","0.0",,"false","FNBP1"
"7271","15","MAP1LC3C","0.0",,"false","MAP1LC3C"
"7270","1","MS4A1","0.022868995751223222",,"false","MS4A1"
"7269","1","CSNK2A2","0.022868995751223222",,"false","CSNK2A2"
"7268","8","CTNNB1","0.026758965153214315","0.172118889394","false","CTNNB1"
"7267","86","RBMX","0.0",,"false","RBMX"
"7266","8","SRRM1","0.026758965153214315",,"false","SRRM1"
"7265","56","HIST1H3J","0.0",,"false","HIST1H3J"
"7264","5","GATAD2B","0.01690215299154692",,"false","GATAD2B"
"7263","11","FER","0.1279522389933988",,"false","FER"
"7262","11","CDH1","0.1279522389933988","0.13743517945","false","CDH1"
"7261","821","SIAH2","0.0",,"false","SIAH2"
"7260","822","PIAS3","0.0",,"false","PIAS3"
"7259","73","USP8","0.0",,"false","USP8"
"7258","73","CHMP6","0.0",,"false","CHMP6"
"7257","171","GPRASP1","0.0",,"false","GPRASP1"
"7256","554","F2RL1","0.0",,"false","F2RL1"
"7255","6","RERE","0.08034654657945788",,"false","RERE"
"7254","17","LZTR1","0.03931777128992391",,"false","LZTR1"
"7253","285","CBX8","0.0",,"false","CBX8"
"7252","224","CENPA","0.0",,"false","CENPA"
"7251","225","HIST1H1A","0.0",,"false","HIST1H1A"
"7250","823","SUZ12","0.0",,"false","SUZ12"
"7249","392","UBASH3B","0.0",,"false","UBASH3B"
"7248","2","ACTR6","0.04693453412738797",,"false","ACTR6"
"7247","57","PCBP1","0.0",,"false","PCBP1"
"7246","100","EIF1B","0.0",,"false","EIF1B"
"7245","100","COPZ1","0.0",,"false","COPZ1"
"7244","555","TRIM29","0.0",,"false","TRIM29"
"7243","87","SNAPC1","0.0",,"false","SNAPC1"
"7242","824","GOPC","0.0",,"false","GOPC"
"7241","87","JUN","0.0",,"false","JUN"
"7240","88","PBK","0.0",,"false","PBK"
"7239","88","MBP","0.0",,"false","MBP"
"7238","825","CKS1B","0.0",,"false","CKS1B"
"7237","825","PSMD9","0.0",,"false","PSMD9"
"7236",,"WDR77",,,"false","WDR77"
"7235","556","LSM11","0.0",,"false","LSM11"
"7234","3","GABRA3","0.07661719775562448",,"false","GABRA3"
"7233","3","PIK3R1","0.07661719775562448",,"false","PIK3R1"
"7232","172","RPL3","0.0",,"false","RPL3"
"7231","113","SGK1","0.10986399444505497",,"false","SGK1"
"7230","826","DCTN1","0.0",,"false","DCTN1"
"7229","286","TRAF3IP1","0.0",,"false","TRAF3IP1"
"7228","286","SNX6","0.0",,"false","SNX6"
"7227","51","SCHIP1","0.12644905636901152",,"false","SCHIP1"
"7226","557","SSB","0.0",,"false","SSB"
"7225","114","CRYAB","0.10986399444505497","0.12","false","CRYAB"
"7224",,"CCND1",,"0.216531666935","false","CCND1"
"7223","393","KRTAP9-3","0.0",,"false","KRTAP9-3"
"7222","393","CDK12","0.0",,"false","CDK12"
"7221","3","SNX8","0.07661719775562448",,"false","SNX8"
"7220","3","CYP4F2","0.07661719775562448",,"false","CYP4F2"
"7219","3","NCK1","0.07661719775562448",,"false","NCK1"
"7218","89","TOB1","0.0",,"false","TOB1"
"7217","90","HNRNPA2B1","0.0",,"false","HNRNPA2B1"
"7216","827","STX6","0.0",,"false","STX6"
"7215","287","VAMP3","0.0",,"false","VAMP3"
"7214","558","HMGB2","0.0",,"false","HMGB2"
"7213","558","POU3F1","0.0",,"false","POU3F1"
"7212","5","SMARCC1","0.01690215299154692",,"false","SMARCC1"
"7211","559","SMARCE1","0.0",,"false","SMARCE1"
"7210","288","FKBP5","0.0",,"false","FKBP5"
"7209","58","PHLPP1","0.0",,"false","PHLPP1"
"7208","34","NDUFA4","0.04943879750027473",,"false","NDUFA4"
"7207","34","TSC22D1","0.04943879750027473",,"false","TSC22D1"
"7206","394","ARHGEF7","0.0",,"false","ARHGEF7"
"7205","6","NAA10","0.08034654657945788",,"false","NAA10"
"7204","828","VAV1","0.0",,"false","VAV1"
"7203","1","SPI1","0.022868995751223222",,"false","SPI1"
"7202","1","EIF4G1","0.022868995751223222",,"false","EIF4G1"
"7201","829","EPB41","0.0",,"false","EPB41"
"7200","830","KHSRP","0.0",,"false","KHSRP"
"7199","2","BCAR3","0.04693453412738797",,"false","BCAR3"
"7198","395","SLC34A1","0.0",,"false","SLC34A1"
"7197","1","HSP90AB1","0.022868995751223222","0.12","false","HSP90AB1"
"7196","560","CDC45","0.0",,"false","CDC45"
"7195","34","OR4C12","0.04943879750027473",,"false","OR4C12"
"7194","226","RASD1","0.16479599166758246","0.12","false","RASD1"
"7193","226","GNAI2","0.16479599166758246",,"false","GNAI2"
"7192","142","WIPF1","0.0",,"false","WIPF1"
"7191","142","PACSIN2","0.0",,"false","PACSIN2"
"7190","561","EIF3I","0.33707468333150176",,"false","EIF3I"
"7189","396","TNFRSF14","0.0",,"false","TNFRSF14"
"7188","227","STIP1","0.0",,"false","STIP1"
"7187","562","FKBP4","0.0",,"false","FKBP4"
"7186","3","MEPE","0.07661719775562448",,"false","MEPE"
"7185","397","JAK1","0.0",,"false","JAK1"
"7184","115","AGO4","0.14825336543335138",,"false","AGO4"
"7183","289","TUBA4A","0.0",,"false","TUBA4A"
"7182","1","ARHGAP1","0.022868995751223222",,"false","ARHGAP1"
"7181","831","MFN2","0.0",,"false","MFN2"
"7180","831","RGAG4","0.0",,"false","RGAG4"
"7179","228","ECM1","0.0",,"false","ECM1"
"7178","228","EFEMP1","0.0",,"false","EFEMP1"
"7177","3","FYN","0.07661719775562448",,"false","FYN"
"7176","3","HCN2","0.07661719775562448",,"false","HCN2"
"7175","50","RNFT1","0.11645814862557687",,"false","RNFT1"
"7174","832","FN3KRP","0.0",,"false","FN3KRP"
"7173","832","USP43","0.0",,"false","USP43"
"7172","13","AFF1","0.0537809260356055",,"false","AFF1"
"7171","398","CCNT1","0.0",,"false","CCNT1"
"7170","833","FSCN1","0.0",,"false","FSCN1"
"7169","563","VDAC1","0.0",,"false","VDAC1"
"7168","11","BCL2","0.1279522389933988","0.145237669885","false","BCL2"
"7167","9","ATP5L","0.0",,"false","ATP5L"
"7166","834","JADE2","0.0",,"false","JADE2"
"7165","229","ING5","0.0",,"false","ING5"
"7164","8","HIC1","0.026758965153214315",,"false","HIC1"
"7163","564","DISC1","0.0",,"false","DISC1"
"7162","564","HERC2","0.0",,"false","HERC2"
"7161","173","FAF1","0.0",,"false","FAF1"
"7160","24","DDB2","0.0",,"false","DDB2"
"7159","230","CDT1","0.24943061412519096",,"false","CDT1"
"7158","835","E2F8","0.0",,"false","E2F8"
"7157","835","E2F7","0.0",,"false","E2F7"
"7156","2","EIF6","0.04693453412738797",,"false","EIF6"
"7155","2","PA2G4","0.04693453412738797",,"false","PA2G4"
"7154","399","GNG2","0.0",,"false","GNG2"
"7153","399","GNB4","0.0",,"false","GNB4"
"7152",,"ERBB2",,"0.153496597004","false","ERBB2"
"7151","1","PTP4A3","0.022868995751223222",,"false","PTP4A3"
"7150","116","GEMIN4","0.0",,"false","GEMIN4"
"7149","231","NEXN","0.16479599166758246",,"false","NEXN"
"7148","5","GTF2B","0.01690215299154692",,"false","GTF2B"
"7147","5","KLF5","0.01690215299154692",,"false","KLF5"
"7146","232","TUBB","0.0",,"false","TUBB"
"7145","15","GABARAP","0.0",,"false","GABARAP"
"7144","400","SYK","0.0",,"false","SYK"
"7143","174","VCP","0.0",,"false","VCP"
"7142","174","FBXO2","0.0",,"false","FBXO2"
"7141","565","SOX9","0.0",,"false","SOX9"
"7140","565","SCX","0.0",,"false","SCX"
"7139","566","CDK4","0.0",,"false","CDK4"
"7138","401","PPP1CC","0.0",,"false","PPP1CC"
"7137","99","LDHB","0.09887759500054946","0.12","false","LDHB"
"7136","99","RAC3","0.09887759500054946",,"false","RAC3"
"7135","39","ATG4D","0.1068410209464585",,"false","ATG4D"
"7134","39","CASP8","0.1068410209464585",,"false","CASP8"
"7133",,"TBK1",,,"false","TBK1"
"7132","76","YWHAE","0.16299618306470948",,"false","YWHAE"
"7131","567","EIF3H","0.33707468333150176","0.122724350242","false","EIF3H"
"7130","175","PRRC2B","0.0",,"false","PRRC2B"
"7129","568","NKX3-1","0.7369658575622413","0.148319338391","false","NKX3-1"
"7128","836","KAT2B","0.4943879750027474",,"false","KAT2B"
"7127","837","SNX9","0.0",,"false","SNX9"
"7126","402","ASAP1","0.0",,"false","ASAP1"
"7125","176","LDB2","0.3012211068503554",,"false","LDB2"
"7124","176","RILP","0.3012211068503554",,"false","RILP"
"7123","290","KPNA6","0.0",,"false","KPNA6"
"7122","43","LYAR","0.0",,"false","LYAR"
"7121","89","CAND1","0.0",,"false","CAND1"
"7120","2","DDA1","0.04693453412738797",,"false","DDA1"
"7119","569","ALX4","0.0",,"false","ALX4"
"7118","59","FOXA3","0.18539549062603025","0.12","false","FOXA3"
"7117","291","TNFRSF1A","0.0",,"false","TNFRSF1A"
"7116",,"EZR",,"0.125448700485","false","EZR"
"7115","177","MIS12","0.0",,"false","MIS12"
"7114","177","SPC25","0.0",,"false","SPC25"
"7113","27","ACLY","0.0",,"false","ACLY"
"7112","20","PPARGC1A","0.03670416950478934",,"false","PPARGC1A"
"7111","20","MED16","0.03670416950478934",,"false","MED16"
"7110","143","FHL2","0.0",,"false","FHL2"
"7109","30","TRIM63","0.044944361363886125",,"false","TRIM63"
"7108","1","HSPH1","0.022868995751223222",,"false","HSPH1"
"7107","74","PAFAH1B3","0.07062685357182105",,"false","PAFAH1B3"
"7106","117","USP53","0.11235822777716725",,"false","USP53"
"7105","292","CSTA","0.0",,"false","CSTA"
"7104",,"ATG101",,,"false","ATG101"
"7103","570","FOXO3","0.0",,"false","FOXO3"
"7102","13","HNRNPA0","0.0537809260356055",,"false","HNRNPA0"
"7101","13","MEPCE","0.0537809260356055",,"false","MEPCE"
"7100","838","CEP72","0.0",,"false","CEP72"
"7099","839","TUBG1","0.0",,"false","TUBG1"
"7098","178","PSMD4","0.0",,"false","PSMD4"
"7097","1","CKMT2","0.022868995751223222",,"false","CKMT2"
"7096","27","MAGEA6","0.0",,"false","MAGEA6"
"7095","4","COPB2","0.017189910108208657",,"false","COPB2"
"7094","403","G3BP1","0.0",,"false","G3BP1"
"7093","2","TRAF6","0.04693453412738797",,"false","TRAF6"
"7092","233","RPS14","0.0",,"false","RPS14"
"7091","2","RPS3A","0.04693453412738797",,"false","RPS3A"
"7090","404","RPL35","0.0",,"false","RPL35"
"7089","34","TBRG4","0.04943879750027473",,"false","TBRG4"
"7088","5","MTMR4","0.01690215299154692",,"false","MTMR4"
"7087","179","LRCH4","0.0",,"false","LRCH4"
"7086","179","SIN3A","0.0",,"false","SIN3A"
"7085","144","EIF1","0.12359699375068685",,"false","EIF1"
"7084","5","SUV39H1","0.01690215299154692",,"false","SUV39H1"
"7083","56","HIST3H3","0.0",,"false","HIST3H3"
"7082","60","POLR2H","0.061798496875343424",,"false","POLR2H"
"7081","13","CDK9","0.0537809260356055",,"false","CDK9"
"7080","840","RABGAP1","0.0",,"false","RABGAP1"
"7079","44","YWHAB","0.0",,"false","YWHAB"
"7078","44","PPFIBP1","0.0",,"false","PPFIBP1"
"7077","293","LIG4","0.4943097470557735",,"false","LIG4"
"7076","294","XRCC5","0.0",,"false","XRCC5"
"7075","841","CARM1","0.0",,"false","CARM1"
"7074",,"PABPC1",,,"false","PABPC1"
"7073","295","NAP1L1","0.0",,"false","NAP1L1"
"7072","7","SUMO1","0.01631006532249202",,"false","SUMO1"
"7071","7","PLK3","0.01631006532249202",,"false","PLK3"
"7070","77","PHIP","0.0",,"false","PHIP"
"7069","1","NR4A1","0.022868995751223222",,"false","NR4A1"
"7068","571","PTGES3","0.3611371318010389",,"false","PTGES3"
"7067","39","CASP3","0.1068410209464585",,"false","CASP3"
"7066","842","CUL2","0.0",,"false","CUL2"
"7065","2","DCUN1D1","0.04693453412738797",,"false","DCUN1D1"
"7064","572","PSMD7","0.0",,"false","PSMD7"
"7063","178","PSMD5","0.0",,"false","PSMD5"
"7062","23","PCNA","0.12221650582919928",,"false","PCNA"
"7061","23","CLSPN","0.12221650582919928",,"false","CLSPN"
"7060","573","RING1","0.0",,"false","RING1"
"7059",,"ROCK1",,,"false","ROCK1"
"7058","405","DPYSL2","0.0",,"false","DPYSL2"
"7057","180","USP20","0.0",,"false","USP20"
"7056","145","EIF3C","0.0",,"false","EIF3C"
"7055","406","UBE2N","0.0",,"false","UBE2N"
"7054","2","PRKAB1","0.04693453412738797",,"false","PRKAB1"
"7053","146","ANXA2","0.0",,"false","ANXA2"
"7052","118","CDC42","0.0",,"false","CDC42"
"7051","181","RASSF3","0.0",,"false","RASSF3"
"7050","181","RASSF2","0.0",,"false","RASSF2"
"7049","2","GANAB","0.04693453412738797",,"false","GANAB"
"7048","2","PAK2","0.04693453412738797",,"false","PAK2"
