"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"9403","1170","EIF6","0.0",,"false","EIF6"
"9402",,"PA2G4",,,"false","PA2G4"
"9401","226","GNG2","0.0",,"false","GNG2"
"9400","300","GNB4","0.0",,"false","GNB4"
"9399",,"ERBB2",,"0.153496597004","false","ERBB2"
"9398","227","PTP4A3","0.0",,"false","PTP4A3"
"9397",,"GEMIN4",,,"false","GEMIN4"
"9396","228","NEXN","0.15363016821562847",,"false","NEXN"
"9395","1171","GTF2B","0.0",,"false","GTF2B"
"9394",,"KLF5",,,"false","KLF5"
"9393","444","TUBB","0.0",,"false","TUBB"
"9392","229","GABARAP","0.0",,"false","GABARAP"
"9391","301","SYK","0.0",,"false","SYK"
"9390","50","VCP","0.0",,"false","VCP"
"9389","445","FBXO2","0.0",,"false","FBXO2"
"9388","704","SOX9","0.0",,"false","SOX9"
"9387","704","SCX","0.0",,"false","SCX"
"9386",,"CDK4",,,"false","CDK4"
"9385","705","PPP1CC","0.0",,"false","PPP1CC"
"9384",,"LDHB",,"0.12","false","LDHB"
"9383","217","RAC3","0.0",,"false","RAC3"
"9382","90","ATG4D","0.0",,"false","ATG4D"
"9381","1172","CASP8","0.0",,"false","CASP8"
"9380","446","TBK1","0.0",,"false","TBK1"
"9379","27","YWHAE","0.1591225834188988",,"false","YWHAE"
"9378","1173","EIF3H","0.4713540642958042","0.122724350242","false","EIF3H"
"9377","447","PRRC2B","0.0",,"false","PRRC2B"
"9376","302","NKX3-1","0.4122194509251548","0.148319338391","false","NKX3-1"
"9375","706","KAT2B","0.30726033643125694",,"false","KAT2B"
"9374",,"SNX9",,,"false","SNX9"
"9373","303","ASAP1","0.0",,"false","ASAP1"
"9372","707","LDB2","0.34099135259781255",,"false","LDB2"
"9371","1174","RILP","0.0",,"false","RILP"
"9370",,"KPNA6",,,"false","KPNA6"
"9369","91","LYAR","0.0",,"false","LYAR"
"9368","32","CAND1","0.0",,"false","CAND1"
"9367","708","DDA1","0.0",,"false","DDA1"
"9366","709","ALX4","0.6145206728625139",,"false","ALX4"
"9365","709","FOXA3","0.6145206728625139","0.12","false","FOXA3"
"9364","304","TNFRSF1A","0.1843562018587542",,"false","TNFRSF1A"
"9363","1175","EZR","0.48181762394856364","0.125448700485","false","EZR"
"9362","1176","MIS12","0.0",,"false","MIS12"
