"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"9571","22","FAM160B1","0.0",,"false","FAM160B1"
"9570","6","APOPT1","0.016289538131415454",,"false","APOPT1"
"9569","6","FAM84A","0.016289538131415454",,"false","FAM84A"
"9568","588","FGFR3","0.0",,"false","FGFR3"
"9567","6","OR8H2","0.016289538131415454",,"false","OR8H2"
"9566","22","TPK1","0.0",,"false","TPK1"
"9565","254","BATF","0.0",,"false","BATF"
"9564","1048","TMED5","0.0",,"false","TMED5"
"9563","26","ARHGAP45","0.13566911928990602",,"false","ARHGAP45"
"9562","50","SIRT6","0.0815272479415906",,"false","SIRT6"
"9561","589","SAG","0.0",,"false","SAG"
"9560","44","SYNGR3","0.07256535011532249",,"false","SYNGR3"
"9559","590","CTU2","0.0",,"false","CTU2"
"9558","6","PCP2","0.016289538131415454",,"false","PCP2"
"9557","591","LPP","0.0",,"false","LPP"
"9556","592","AGAP2","0.0",,"false","AGAP2"
"9555","363","LYVE1","0.0",,"false","LYVE1"
"9554","145","USP9Y","0.0",,"false","USP9Y"
"9553","22","CDCA7","0.0",,"false","CDCA7"
"9552","45","RARS2","0.0",,"false","RARS2"
"9551","6","LYZL4","0.016289538131415454",,"false","LYZL4"
"9550","22","VPS37C","0.0",,"false","VPS37C"
"9549","51","ZNF793","0.0",,"false","ZNF793"
"9548","44","SLC15A4","0.07256535011532249",,"false","SLC15A4"
"9547","145","STOX2","0.0",,"false","STOX2"
"9546","22","FAM168B","0.0",,"false","FAM168B"
"9545","255","CDS2","0.0",,"false","CDS2"
"9544","593","HEMGN","0.0",,"false","HEMGN"
"9543","114","MRC1","0.11783851607395107",,"false","MRC1"
"9542","6","S100G","0.016289538131415454",,"false","S100G"
"9541","1049","ANXA9","0.0",,"false","ANXA9"
"9540","44","HPN","0.07256535011532249","0.13225461033","false","HPN"
"9539","1050","CLEC6A","0.0",,"false","CLEC6A"
"9538","1050","CLEC4D","0.0",,"false","CLEC4D"
"9537","44","ACSF3","0.07256535011532249",,"false","ACSF3"
"9536","6","ABAT","0.016289538131415454",,"false","ABAT"
"9535","256","GOLGA1","0.0",,"false","GOLGA1"
"9534","257","NME5","0.1885416257183217",,"false","NME5"
"9533","1051","ERCC5","0.0",,"false","ERCC5"
"9532","364","NPHS2","0.5149407568838851",,"false","NPHS2"
"9531","145","FAM110B","0.0",,"false","FAM110B"
"9530","6","NR2C2AP","0.016289538131415454",,"false","NR2C2AP"
"9529","594","ZNRF3","0.30726033643125705",,"false","ZNRF3"
"9528","146","FICD","0.0",,"false","FICD"
"9527","6","NANP","0.016289538131415454",,"false","NANP"
"9526","190","SAMD9","0.0",,"false","SAMD9"
"9525","22","KDELR2","0.0",,"false","KDELR2"
"9524","1052","RUNX2","0.0",,"false","RUNX2"
"9523","27","CDX1","0.0",,"false","CDX1"
"9522","1053","HILPDA","0.0",,"false","HILPDA"
"9521","1053","FZD10","0.0",,"false","FZD10"
"9520","6","MACROD1","0.016289538131415454",,"false","MACROD1"
"9519","6","PIGV","0.016289538131415454",,"false","PIGV"
"9518","1054","KCNH1","0.0",,"false","KCNH1"
"9517","147","MMP28","0.0",,"false","MMP28"
"9516","6","ST6GALNAC4","0.016289538131415454",,"false","ST6GALNAC4"
"9515","52","CCDC7","0.0",,"false","CCDC7"
"9514","595","ERCC6L2","0.0",,"false","ERCC6L2"
"9513","596","ZNF570","0.0",,"false","ZNF570"
"9512","1055","WNT11","0.0",,"false","WNT11"
