"SUID","__mclCluster","name","PRWP","score","selected","shared name"
"72","1","PSKH2","0.022868995751223215",,"false","PSKH2"
"73","1","XRN2","0.022868995751223215",,"false","XRN2"
"74","756","OBSCN","0.0",,"false","OBSCN"
"75","11","KIAA0408","0.1279522389933988",,"false","KIAA0408"
"76","1","FBXW11","0.022868995751223215",,"false","FBXW11"
"77","279","TXLNA","0.0",,"false","TXLNA"
"78","10","PDK3","0.10138105311939526",,"false","PDK3"
"79","1239","KALRN","0.0",,"false","KALRN"
"80","1","NUAK2","0.022868995751223215",,"false","NUAK2"
"81","53","FBXO38","0.06080424411716209",,"false","FBXO38"
"82","79","ZNF181","0.0",,"false","ZNF181"
"83","7","PRSS50","0.01631006532249202",,"false","PRSS50"
"84","1267","SGTB","0.0",,"false","SGTB"
"85","1267","SERPINI2","0.0",,"false","SERPINI2"
"86","545","CYP3A7","0.0",,"false","CYP3A7"
"87","4","CAMSAP1","0.017189910108208657",,"false","CAMSAP1"
"88","231","SLTM","0.16479599166758246",,"false","SLTM"
"89","1202","BRSK1","0.0",,"false","BRSK1"
"90","546","SPATA22","0.0",,"false","SPATA22"
"91","105","IDI2","0.0",,"false","IDI2"
"92","7","RBM28","0.01631006532249202",,"false","RBM28"
"93","26","RBM26","0.04044896199978021",,"false","RBM26"
"94","970","VPS36","0.0",,"false","VPS36"
"95","9","MRPL18","0.0",,"false","MRPL18"
"96","9","MRPL16","0.0",,"false","MRPL16"
"97","7","RBMXL2","0.01631006532249202",,"false","RBMXL2"
"98","1","PHF3","0.022868995751223215",,"false","PHF3"
"99","577","DTX4","0.0",,"false","DTX4"
"100","9","TRUB2","0.0",,"false","TRUB2"
"101","91","P2RY11","0.0",,"false","P2RY11"
"102","80","COX7A2","0.0",,"false","COX7A2"
"103","80","KAAG1","0.0",,"false","KAAG1"
"104","28","WTAP","0.0",,"false","WTAP"
"105","659","RGS4","0.0",,"false","RGS4"
"106","1","POGK","0.022868995751223215",,"false","POGK"
"107","19","PCNP","0.03539330630818972",,"false","PCNP"
"108","4","UBE4B","0.017189910108208657",,"false","UBE4B"
"109","682","TBC1D10B","0.0",,"false","TBC1D10B"
"110","79","SLMAP","0.0",,"false","SLMAP"
"111","365","PPP1R3A","0.0",,"false","PPP1R3A"
"112","744","NNAT","0.0",,"false","NNAT"
"113","85","DGKD","0.0",,"false","DGKD"
"114","19","IDO1","0.03539330630818972",,"false","IDO1"
"115","236","SLC25A31","0.17552933651769412",,"false","SLC25A31"
"116","67","TFAP2C","0.0",,"false","TFAP2C"
"117","770","ZNHIT1","0.0",,"false","ZNHIT1"
"118","1","CCDC86","0.022868995751223215",,"false","CCDC86"
"119","207","FASTKD5","0.0",,"false","FASTKD5"
"120","9","IL21R","0.0",,"false","IL21R"
"121","1","MYLK4","0.022868995751223215",,"false","MYLK4"
"122","288","SIK1","0.0",,"false","SIK1"
"123","737","EGR3","0.0",,"false","EGR3"
"124","10","SH3D21","0.10138105311939526",,"false","SH3D21"
"125","228","COMP","0.0",,"false","COMP"
"126","576","OLFM4","0.0",,"false","OLFM4"
"127","9","NDUFS3","0.0",,"false","NDUFS3"
"128","11","CAPN2","0.1279522389933988",,"false","CAPN2"
"129","1003","CFAP206","0.0",,"false","CFAP206"
"130","143","SPTB","0.0",,"false","SPTB"
"131","275","SNX30","0.0",,"false","SNX30"
"132","5","PFKFB3","0.01690215299154692",,"false","PFKFB3"
"133","1","VPS41","0.022868995751223215",,"false","VPS41"
"134","242","BCAS3","0.17302423387323165",,"false","BCAS3"
"135","53","DPF1","0.06080424411716209",,"false","DPF1"
"136","26","TMEM132C","0.04044896199978021",,"false","TMEM132C"
"137","1","C20orf194","0.022868995751223215",,"false","C20orf194"
"138","55","SLAIN2","0.058163291176793815",,"false","SLAIN2"
"139","382","PLGRKT","0.0",,"false","PLGRKT"
"140","4","BLK","0.017189910108208657",,"false","BLK"
"141","84","FRAT1","0.0",,"false","FRAT1"
"142","9","SLC25A18","0.0",,"false","SLC25A18"
"143","522","CCDC36","0.0",,"false","CCDC36"
"144","4","LRRC29","0.017189910108208657",,"false","LRRC29"
"145","26","TMEM132D","0.04044896199978021",,"false","TMEM132D"
"146","107","UTP4","0.12821302722768627",,"false","UTP4"
"147","48","TUBB8","0.06391032795560675",,"false","TUBB8"
"148","418","RFWD3","0.25280601249862633",,"false","RFWD3"
"149","1","PDIK1L","0.022868995751223215",,"false","PDIK1L"
"150","7","NKTR","0.01631006532249202",,"false","NKTR"
"151","372","EPN3","0.0",,"false","EPN3"
"152","1266","GSTA2","0.5056120249972527",,"false","GSTA2"
"153","1266","GSTA1","0.5056120249972527","0.122724350242","false","GSTA1"
"154","816","ARSA","0.0",,"false","ARSA"
"155","19","AKR1A1","0.03539330630818972",,"false","AKR1A1"
"156","1","PREB","0.022868995751223215",,"false","PREB"
"157","402","ARAP3","0.0",,"false","ARAP3"
"158","783","CSTF2T","0.0",,"false","CSTF2T"
"159","53","ZNF587","0.06080424411716209",,"false","ZNF587"
"160","548","MRPL15","0.0",,"false","MRPL15"
"161","110","GALNT2","0.0",,"false","GALNT2"
"162","808","STYX","0.0",,"false","STYX"
"163","55","GPATCH2L","0.058163291176793815",,"false","GPATCH2L"
"164","26","DLG3","0.04044896199978021",,"false","DLG3"
"165","107","LMAN2","0.12821302722768627",,"false","LMAN2"
"166","816","TRIP13","0.0",,"false","TRIP13"
"167","37","SYNGR1","0.0",,"false","SYNGR1"
