467	9.419
3	8.903
340	7.97
241	5.81
235	5.552
594	5.159
437	5.046
343	4.822
72	4.566
61	4.49
462	4.457
54	4.129
225	3.979
1014	3.889
1	3.883
643	3.81
596	3.764
721	3.619
2	3.393
34	3.388
87	3.3
855	3.293
1305	3.116
14	3.09
30	3.048
1226	3.029
705	3.026
