14	1e-06	
26		1e-09
57	1.66666666667e-09	
131		6e-11
162		2e-11
182	2e-07	
191	6e-25	
196		2.72727272727e-34
217		1.66666666667e-08
240		2e-09
268		4.16733333333e-08
270		2e-09
277		5e-08
290		6.91940197694e-09
307		1.53846153846e-08
309		7.69230769231e-11
326		4e-09
328	5.15463917526e-08	
351		4.76190480952e-08
353		4.44444444444e-07
366		3.33333333333e-12
392		3.63636363636e-07
414	8.92857142857e-14	2.23214285714e-12
417		1.66666666667e-16
443		9.09090909091e-15
477		4.90196078431e-08
496		2.33333333333e-07
505		1.66666666667e-07
507		6e-07
529		5.88235294118e-10
560		1e-10
589		1.57894736842e-07
680		6.66666666667e-08
725		6.66666666667e-13
761		1e-08
767		5.26315789474e-11
781		2.66666666667e-08
788		2.33333333333e-06
790		1e-06
798		3.33333333333e-13
807		1.53846153846e-09
884		7.5e-07
888		4.28571428571e-31
892		1e-09
898		8.33333333333e-12
907		2e-06
963		2e-16
968		1.5e-23
1040		6.66666666667e-09
1067		1.08108108108e-07
1093		1e-11
1165		4e-21
1196		1.33333333333e-06
1257		1.25e-07
