"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"1832","19","NCOA1","0.3358951020769143","0.1297012471662529","0.120271441872","false","NCOA1"
"1868","1","SRSF2","0.4292710741963075","0.04569335601935576",,"false","SRSF2"
"1227","13","DEK","0.18119246503401257","0.04741194547939811",,"false","DEK"
"1919","66","JAK3","0.7110906388186112","0.058173923369180924",,"false","JAK3"
"731","42","GNAQ","0.6398597165547011","0.07128975035155291",,"false","GNAQ"
"1935","4","TCL1A","0.41001010026011536","0.06555642586026825",,"false","TCL1A"
"699","17","CLTC","0.08924594758573667","0.027678908012998785",,"false","CLTC"
"709","17","BCR","0.08924594758573667","0.0038750456357513697",,"false","BCR"
"1528","12","ABI1","0.3234230051993869","0.07381821737012444",,"false","ABI1"
"749","12","PLCG1","0.3234230051993869","0.25486314909681357",,"false","PLCG1"
"2047","65","HOXA11","1.0","0.25135672880388715",,"false","HOXA11"
"501","65","FOXO1","1.0","0.35909480032315616","0.272714418721","false","FOXO1"
"2121","2","CALR","0.20709710237018217","0.10499857375798154","0.120271441872","false","CALR"
"531","2","IL7R","0.20709710237018217","0.0846267278478019",,"false","IL7R"
"2200","35","MLLT1","0.08287522455390797","0.034579480240141444",,"false","MLLT1"
"2201","35","ELL","0.08287522455390797","0.017391286623666055",,"false","ELL"
"1305","40","POU2AF1","0.24534698844377154","0.013794182069073185",,"false","POU2AF1"
"1837","40","GATA2","0.24534698844377154","0.05911792141310538",,"false","GATA2"
"1223","7","MSH2","0.5544596969128602","0.3365211760525158","0.272714418721","false","MSH2"
"595","7","NBN","0.5544596969128602","0.20624956723536786","0.12","false","NBN"
"1517","1","ALK","0.4292710741963075","0.16158314467452212",,"false","ALK"
"1513","17","MYB","0.08924594758573667","0.0038750456357513697",,"false","MYB"
"1041","1","MYH9","0.4292710741963075","0.06141416159623852",,"false","MYH9"
"937","62","XPO1","0.34186924692281934","0.19363417102626246",,"false","XPO1"
"2438","45","EZH2","0.38654090440806876","0.10602092291439082",,"false","EZH2"
"2529","4","PAX5","0.41001010026011536","0.028614491912721175",,"false","PAX5"
"2684","13","BTG1","0.18119246503401257","0.03092301167850361",,"false","BTG1"
"597","13","MYOD1","0.18119246503401257","0.02615780912524848",,"false","MYOD1"
"787","1","PPARG","0.4292710741963075","0.20727339255529173","0.272714418721","false","PPARG"
"505","7","BLM","0.5544596969128602","0.12351894862040484",,"false","BLM"
"2872","9","TOP1","0.23107172004313384","0.3145209590345082","0.272714418721","false","TOP1"
"1015","30","SMAD4","0.45385582581954936","0.22745907070482294","0.272714418721","false","SMAD4"
"1105","41","PDGFRA","0.6598031222003302","0.04861111558142939",,"false","PDGFRA"
