"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"72","25","FAM160B1","0.04314340194917155","7.693476562392903E-4",,"false","FAM160B1"
"73","6","APOPT1","0.031959952460903794","7.94641895948189E-4",,"false","APOPT1"
"74","6","FAM84A","0.031959952460903794","7.94641895948189E-4",,"false","FAM84A"
"75","626","FGFR3","0.19087864194299728","0.0053395237088022535",,"false","FGFR3"
"76","6","OR8H2","0.031959952460903794","7.94641895948189E-4",,"false","OR8H2"
"77","25","TPK1","0.04314340194917155","7.693476562392903E-4",,"false","TPK1"
"78","397","BATF","0.15333370838887384","0.0019063864143278818",,"false","BATF"
"79","1027","TMED5","0.050541335710456894","7.190921560251688E-4",,"false","TMED5"
"80","22","ARHGAP45","0.08383640316670231","7.742559747197204E-4",,"false","ARHGAP45"
"81","40","SIRT6","0.039690275607618314","7.285417625180659E-4",,"false","SIRT6"
"82","770","SAG","0.026629245089295688","7.519757791036209E-4",,"false","SAG"
"83","72","SYNGR3","0.045495487022650376","0.0021392309347544993",,"false","SYNGR3"
"84","249","CTU2","0.10960974108255768","7.407616959701008E-4",,"false","CTU2"
"85","6","PCP2","0.031959952460903794","7.94641895948189E-4",,"false","PCP2"
"86","319","LPP","0.18920815812348923","0.0030382277298367476",,"false","LPP"
"87","1084","AGAP2","0.045816428578798286","0.0010325194565405928",,"false","AGAP2"
"88","357","LYVE1","0.07091916506329994","0.0020249114533416202",,"false","LYVE1"
"89","1","USP9Y","0.08022804773260711","4.8804887022773366E-4",,"false","USP9Y"
"90","25","CDCA7","0.04314340194917155","7.693476562392903E-4",,"false","CDCA7"
"91","106","RARS2","0.06546604165744496","5.569965436878477E-4",,"false","RARS2"
"92","6","LYZL4","0.031959952460903794","7.94641895948189E-4",,"false","LYZL4"
"93","25","VPS37C","0.04314340194917155","7.693476562392903E-4",,"false","VPS37C"
"94","41","ZNF793","0.020855026021024993","6.838303372599399E-4",,"false","ZNF793"
"95","72","SLC15A4","0.045495487022650376","0.0021392309347544993",,"false","SLC15A4"
"96","1","STOX2","0.08022804773260711","4.8804887022773366E-4",,"false","STOX2"
"97","25","FAM168B","0.04314340194917155","7.693476562392903E-4",,"false","FAM168B"
"98","819","CDS2","0.03763464983196055","3.1026802763501785E-4",,"false","CDS2"
"99","474","HEMGN","0.2458886631086235","0.0078059631312996525",,"false","HEMGN"
"100","86","MRC1","0.07825738700199177","0.0014007943194988568",,"false","MRC1"
"101","6","S100G","0.031959952460903794","7.94641895948189E-4",,"false","S100G"
"102","1320","ANXA9","0.0014004652527979035","1.6014230449337816E-4",,"false","ANXA9"
"103","72","HPN","0.045495487022650376","0.046362857453915156","0.13225461033","false","HPN"
"104","1400","CLEC6A","0.0","0.0",,"false","CLEC6A"
"105","1400","CLEC4D","0.0","0.0",,"false","CLEC4D"
"106","72","ACSF3","0.045495487022650376","0.0021392309347544993",,"false","ACSF3"
"107","6","ABAT","0.031959952460903794","7.94641895948189E-4",,"false","ABAT"
"108","360","GOLGA1","0.014866985568768813","8.61539374917928E-4",,"false","GOLGA1"
"109","315","NME5","0.15200301434307076","0.003245894050784867",,"false","NME5"
"110","842","ERCC5","0.08883704748585632","0.005153347703179604",,"false","ERCC5"
"111","594","NPHS2","0.3185227435239941","0.0015071941852862105",,"false","NPHS2"
"112","1","FAM110B","0.08022804773260711","4.8804887022773366E-4",,"false","FAM110B"
"113","6","NR2C2AP","0.031959952460903794","7.94641895948189E-4",,"false","NR2C2AP"
"114","942","ZNRF3","0.20216814681376918","0.019276788007860462",,"false","ZNRF3"
"115","129","FICD","0.02324697927208426","7.686332729883122E-4",,"false","FICD"
"116","6","NANP","0.031959952460903794","7.94641895948189E-4",,"false","NANP"
"117","336","SAMD9","0.11825610892214969","0.002455861513790733",,"false","SAMD9"
"118","25","KDELR2","0.04314340194917155","7.693476562392903E-4",,"false","KDELR2"
"119","399","RUNX2","0.14809546834462758","0.0034592031514710632",,"false","RUNX2"
"120","21","CDX1","0.04455693576294201","5.132100920048527E-4",,"false","CDX1"
"121","1399","HILPDA","0.0","0.0",,"false","HILPDA"
"122","1399","FZD10","0.0","0.0",,"false","FZD10"
"123","6","MACROD1","0.031959952460903794","7.94641895948189E-4",,"false","MACROD1"
"124","6","PIGV","0.031959952460903794","7.94641895948189E-4",,"false","PIGV"
"125","1379","KCNH1","0.004117349966402313","4.708163447327186E-4",,"false","KCNH1"
"126","193","MMP28","0.20301200274538692","0.0037109879225422386",,"false","MMP28"
"127","6","ST6GALNAC4","0.031959952460903794","7.94641895948189E-4",,"false","ST6GALNAC4"
"128","44","CCDC7","0.04123894039901971","4.89131854852497E-4",,"false","CCDC7"
"129","578","ERCC6L2","0.0900647092671456","0.001686439590075863",,"false","ERCC6L2"
"130","1","ZNF570","0.08022804773260711","3.747606783339632E-4",,"false","ZNF570"
"131","1276","WNT11","0.351611145376119","0.029339883402078094",,"false","WNT11"
"132","964","ESYT2","0.0","0.0",,"false","ESYT2"
"133","1","SNX22","0.08022804773260711","4.8804887022773366E-4",,"false","SNX22"
"134","1398","GIMAP2","0.0","0.0",,"false","GIMAP2"
"135","1398","GIMAP7","0.0","0.0",,"false","GIMAP7"
"136","956","IAPP","0.025199790910671892","0.001317209925443212",,"false","IAPP"
"137","1050","BBS10","0.042272304816133865","9.52649024975652E-4",,"false","BBS10"
"138","21","QSER1","0.04455693576294201","5.132100920048527E-4",,"false","QSER1"
"139","234","SNX18","0.02496675956782884","0.0012450698814914665",,"false","SNX18"
"140","25","CD58","0.04314340194917155","7.693476562392903E-4",,"false","CD58"
"141","1151","DRD4","0.01092998815194848","7.17991655507535E-4",,"false","DRD4"
"142","6","GPR119","0.031959952460903794","7.94641895948189E-4",,"false","GPR119"
"143","1397","C10orf95","0.0","0.0",,"false","C10orf95"
"144","1397","NUS1","0.0","0.0",,"false","NUS1"
"145","705","PDE5A","0.13123914943592538","0.012316210187265236",,"false","PDE5A"
"146","72","SVOP","0.045495487022650376","0.0021392309347544993",,"false","SVOP"
"147","6","SNN","0.031959952460903794","7.94641895948189E-4",,"false","SNN"
"148","487","ADAMTSL2","0.013817414782929072","9.887063159266965E-4",,"false","ADAMTSL2"
"149","337","ITGA6","0.10298607505503884","0.047604484908300465","0.127372537808","false","ITGA6"
"150","10","C16orf87","0.10198913094137284","0.0014202090972641127",,"false","C16orf87"
"151","145","ELOVL4","0.01164765673705704","2.4759519509764304E-4",,"false","ELOVL4"
"152","1","STK10","0.08022804773260711","4.305793525655402E-4",,"false","STK10"
"153","23","JRK","0.07499716494665909","0.0017189397255498648",,"false","JRK"
"154","25","PPP4R4","0.04314340194917155","7.693476562392903E-4",,"false","PPP4R4"
"155","622","CNTROB","0.0180320004410756","3.3295722550176786E-4",,"false","CNTROB"
"156","106","ZNF565","0.06546604165744496","5.569965436878477E-4",,"false","ZNF565"
"157","1","FAM199X","0.08022804773260711","4.8804887022773366E-4",,"false","FAM199X"
"158","6","SLC35E3","0.031959952460903794","7.94641895948189E-4",,"false","SLC35E3"
"159","60","CALB1","0.07470223617798272","0.001277697807824537",,"false","CALB1"
"160","505","ZNF581","0.03715442194926371","6.623175539428263E-4",,"false","ZNF581"
"161","113","TANK","0.05014158758486037","0.002954632921090373",,"false","TANK"
"162","6","DPCD","0.031959952460903794","7.94641895948189E-4",,"false","DPCD"
"163","564","GRM2","0.017666982050765213","8.107572270552784E-4",,"false","GRM2"
"164","41","MGA","0.020855026021024993","6.838303372599399E-4",,"false","MGA"
"165","202","NOX1","0.18639798247129058","0.09379285617065262","0.272714418721","false","NOX1"
"166","964","ESYT3","0.0","0.0",,"false","ESYT3"
"167","964","ESYT1","0.0","0.0",,"false","ESYT1"
"168","6","TMEM207","0.031959952460903794","7.94641895948189E-4",,"false","TMEM207"
"169","6","IL36B","0.031959952460903794","7.94641895948189E-4",,"false","IL36B"
"170","162","KCNF1","0.054175602446205375","0.002263451951528625",,"false","KCNF1"
"171","25","IFNA16","0.04314340194917155","7.693476562392903E-4",,"false","IFNA16"
"172","225","SNTG2","0.009198397152888074","5.44561002615274E-4",,"false","SNTG2"
"173","103","CCNJ","0.13423420446105333","5.807724988075195E-4",,"false","CCNJ"
"174","25","CHRDL1","0.04314340194917155","7.693476562392903E-4",,"false","CHRDL1"
"175","525","DMKN","0.24564343364469463","0.0010490867425048257",,"false","DMKN"
"176","1251","CXCL14","0.4933459069960963","0.005128526989989993",,"false","CXCL14"
"177","25","ANKS6","0.04314340194917155","7.693476562392903E-4",,"false","ANKS6"
"178","6","NDP","0.031959952460903794","7.94641895948189E-4",,"false","NDP"
"179","32","NPIPA1","0.040544935076405095","0.001013993523904619",,"false","NPIPA1"
"180","6","CCDC88C","0.031959952460903794","7.94641895948189E-4",,"false","CCDC88C"
"181","25","PCCA","0.04314340194917155","7.693476562392903E-4",,"false","PCCA"
"182","976","TARBP2","0.071408554871277","5.8479878454533E-4",,"false","TARBP2"
