"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"72","48","ARF6","0.0695006472122067","0.08292274524092406",,"false","ARF6"
"73","494","USO1","0.07879925632563953","0.05457516234044907","0.12","false","USO1"
"74","32","FOS","0.03889776278002896","0.14327974532451274",,"false","FOS"
"75","495","EP400","0.005941768112398575","0.00120753419081994",,"false","EP400"
"76","51","ACTA1","0.026365760362677817","0.06038783033880352",,"false","ACTA1"
"77","51","MINPP1","0.026365760362677817","0.00516860142890831",,"false","MINPP1"
"78","4","WNK2","0.09608612640368792","0.003906675775071454",,"false","WNK2"
"79","140","UBE2I","0.06195730030816626","0.0995847405750685",,"false","UBE2I"
"80","15","CKMT1B","0.06492904849174444","0.0027717534460632823",,"false","CKMT1B"
"81","15","IKBKE","0.06492904849174444","0.21814341417960087",,"false","IKBKE"
"82","30","USPL1","0.0728378270165765","0.01248567400106437",,"false","USPL1"
"83","42","PGD","0.059530668004391836","0.01782516344507742",,"false","PGD"
"84","675","JAK2","0.11404757512535221","0.0704317029574442","0.12","false","JAK2"
"85","141","PTPRJ","0.15307871398856124","0.056094373986439724",,"false","PTPRJ"
"86","366","POLDIP3","0.025412655499319762","9.424812665899325E-4",,"false","POLDIP3"
"87","366","NCBP1","0.025412655499319762","0.016908500080195402",,"false","NCBP1"
"88","965","ECHS1","0.133671148048092","0.026333197554966433",,"false","ECHS1"
"89","43","MDM2","0.03736835218046698","0.12563566464377102","0.128001297944","false","MDM2"
"90","43","DAAM2","0.03736835218046698","0.0014905926497040588",,"false","DAAM2"
"91","102","MERTK","0.09104314671819295","0.006585496477484771",,"false","MERTK"
"92","102","BMPR2","0.09104314671819295","0.16657354333801982","0.272714418721","false","BMPR2"
"93",,"OTUB1",,"0.03374498315434988",,"false","OTUB1"
"94","1","DDX23","0.08076753583291615","0.015540603875427493",,"false","DDX23"
"95","163","NOD2","0.02360187244884878","0.032616560471894006",,"false","NOD2"
"96","676","NLRP1","0.018817795243961984","0.009243444403744203",,"false","NLRP1"
"97","496","ANP32A","0.24046778486290352","0.023318034759312642",,"false","ANP32A"
"98","496","GZMA","0.24046778486290352","0.03955881744029867",,"false","GZMA"
"99","141","PTPRK","0.15307871398856124","0.06810883209921924","0.12","false","PTPRK"
"100","966","PXN","0.06545671700671121","0.028099882762618263",,"false","PXN"
"101","10","ZNF395","0.10757125095598849","0.0028596280429366164",,"false","ZNF395"
"102","10","HDAC1","0.10757125095598849","0.4237721381868785","0.272714418721","false","HDAC1"
"103","231","CDC6","0.15159625211820846","0.11804433020528014","0.272714418721","false","CDC6"
"104",,"ATR",,"0.044623070551240464",,"false","ATR"
"105","5","DARS2","0.03534364794223177","0.0017890920014721758",,"false","DARS2"
"106","5","AIMP2","0.03534364794223177","0.030624146946630043",,"false","AIMP2"
"107","967","HIST2H3D","0.14642007926714914","0.06317832136956372",,"false","HIST2H3D"
"108","127","KMT2C","0.04737767279273186","0.004868806558200524",,"false","KMT2C"
"109","3","MELK","0.04662865057886612","0.004212369827943044",,"false","MELK"
"110","497","BABAM1","0.03824558016785912","0.021443727796184493",,"false","BABAM1"
"111","164","BRF2","0.02620236354673119","0.03213244519011789",,"false","BRF2"
"112","45","KDELR1","0.058550238898038384","0.04313306144566453","0.12","false","KDELR1"
"113","40","MYC","0.038253769011785975","0.09581071423830587",,"false","MYC"
"114","968","AP2A1","0.005614388450543977","0.0020346823757746014",,"false","AP2A1"
"115","165","HSPA4","0.10760164331680715","0.18718482372400602",,"false","HSPA4"
"116","677","DNAJB11","0.04243911669156345","0.016278120392067764",,"false","DNAJB11"
"117","17","RHOH","0.07912838860577248","0.0044271253258646405",,"false","RHOH"
"118",,"ARHGDIA",,"0.04439471538001947",,"false","ARHGDIA"
"119","678","NFKBIA","0.16729663769918918","0.10945250287734269",,"false","NFKBIA"
"120","52","UBE2D2","0.11150164053452709","0.10237865848571848",,"false","UBE2D2"
"121","367","PLD1","0.15096018949662773","0.007815334096258193",,"false","PLD1"
"122",,"RPS6KA3",,"0.1205237515151876","0.272714418721","false","RPS6KA3"
"123","198","NEFM","0.03247743984694839","0.008199631670095195",,"false","NEFM"
"124",,"FNBP1",,"0.014261797891069922",,"false","FNBP1"
"125","36","MAP1LC3C","0.06044571915129257","0.03679759546696451",,"false","MAP1LC3C"
"126","2","MS4A1","0.07279298085142959","0.0137457094608324",,"false","MS4A1"
"127","54","CSNK2A2","0.06225635611665129","0.14191924733938088",,"false","CSNK2A2"
"128","23","CTNNB1","0.06939202501905957","0.34110479771287044","0.202171534977","false","CTNNB1"
"129","1","RBMX","0.08076753583291615","0.01963249093554697",,"false","RBMX"
"130","679","SRRM1","0.11882651265362408","0.0778875446352098",,"false","SRRM1"
"131","290","HIST1H3J","0.11229550836468014","0.0943589528877391",,"false","HIST1H3J"
"132","10","GATAD2B","0.10757125095598849","0.013655989191429685",,"false","GATAD2B"
"133","2","FER","0.07279298085142959","0.014383897330021255",,"false","FER"
"134","73","CDH1","0.08944775124283819","0.09658645985723738",,"false","CDH1"
"135",,"SIAH2",,"0.03164701572523874",,"false","SIAH2"
"136",,"PIAS3",,"0.11321660574334422","0.272714418721","false","PIAS3"
"137","232","USP8","0.027483994021096685","0.024836388413650635",,"false","USP8"
"138","232","CHMP6","0.027483994021096685","0.0012766051738650034",,"false","CHMP6"
"139","233","GPRASP1","0.046246108882886515","0.05325708368894323",,"false","GPRASP1"
"140","680","F2RL1","0.24685035899257163","0.12475105616184355","0.272714418721","false","F2RL1"
"141","79","RERE","0.06699092380606722","0.010614154892340492",,"false","RERE"
"142","368","LZTR1","0.0446382865425352","0.029566139432334493",,"false","LZTR1"
"143","969","CBX8","0.04493619756564073","0.019655005961283945",,"false","CBX8"
"144","142","CENPA","0.02734124334658049","0.0360973150710539",,"false","CENPA"
"145","970","HIST1H1A","0.12505122984676706","0.05461921830298304",,"false","HIST1H1A"
"146","10","SUZ12","0.10757125095598849","0.03317094022242448",,"false","SUZ12"
