"SUID","__mclCluster","name","PRWP","PRWP_single","score","selected","shared name"
"72","25","FAM160B1","0.04301016772358717","8.102622351729936E-4",,"false","FAM160B1"
"73","6","APOPT1","0.03822836824133839","9.941254110695016E-4",,"false","APOPT1"
"74","6","FAM84A","0.03822836824133839","9.941254110695016E-4",,"false","FAM84A"
"75","626","FGFR3","0.1831784939796741","0.00544580337906069",,"false","FGFR3"
"76","6","OR8H2","0.03822836824133839","9.941254110695016E-4",,"false","OR8H2"
"77","25","TPK1","0.04301016772358717","8.102622351729936E-4",,"false","TPK1"
"78","397","BATF","0.15374662792972443","0.0020114089137171797",,"false","BATF"
"79","1027","TMED5","0.051528981255043946","7.69808514187889E-4",,"false","TMED5"
"80","22","ARHGAP45","0.06680498815309469","7.610052405541464E-4",,"false","ARHGAP45"
"81","40","SIRT6","0.04773808071457383","0.001129352608046645",,"false","SIRT6"
"82","770","SAG","0.02530841979090394","7.504181768386773E-4",,"false","SAG"
"83","72","SYNGR3","0.04558849822278995","0.002240160714199601",,"false","SYNGR3"
"84","249","CTU2","0.10983191225733752","7.792435195182445E-4",,"false","CTU2"
"85","6","PCP2","0.03822836824133839","9.941254110695016E-4",,"false","PCP2"
"86","319","LPP","0.18036862049986663","0.0031606389988475194",,"false","LPP"
"87","1084","AGAP2","0.044280762316069554","0.0010478169468083195",,"false","AGAP2"
"88","357","LYVE1","0.07089228744789446","0.0021274549040190883",,"false","LYVE1"
"89","1","USP9Y","0.07880700802854682","5.147313664073223E-4",,"false","USP9Y"
"90","25","CDCA7","0.04301016772358717","8.102622351729936E-4",,"false","CDCA7"
"91","106","RARS2","0.06758084627342519","6.038101457419926E-4",,"false","RARS2"
"92","6","LYZL4","0.03822836824133839","9.941254110695016E-4",,"false","LYZL4"
"93","25","VPS37C","0.04301016772358717","8.102622351729936E-4",,"false","VPS37C"
"94","41","ZNF793","0.02082117861645353","7.133702069180476E-4",,"false","ZNF793"
"95","72","SLC15A4","0.04558849822278995","0.002240160714199601",,"false","SLC15A4"
"96","1","STOX2","0.07880700802854682","5.147313664073223E-4",,"false","STOX2"
"97","25","FAM168B","0.04301016772358717","8.102622351729936E-4",,"false","FAM168B"
"98","819","CDS2","0.03718148256501642","3.22067710102169E-4",,"false","CDS2"
"99","474","HEMGN","0.12377498431815256","0.006160296928195684",,"false","HEMGN"
"100","86","MRC1","0.06326759004432135","0.0012830385902271428",,"false","MRC1"
"101","6","S100G","0.03822836824133839","9.941254110695016E-4",,"false","S100G"
"102","1320","ANXA9","0.0015804224866686676","1.897580779303991E-4",,"false","ANXA9"
"103","72","HPN","0.04558849822278995","0.048675398239771406","0.13225461033","false","HPN"
"104","1400","CLEC6A","0.0","0.0",,"false","CLEC6A"
"105","1400","CLEC4D","0.0","0.0",,"false","CLEC4D"
"106","72","ACSF3","0.04558849822278995","0.002240160714199601",,"false","ACSF3"
"107","6","ABAT","0.03822836824133839","9.941254110695016E-4",,"false","ABAT"
"108","360","GOLGA1","0.019538765512055942","0.001286952513344868",,"false","GOLGA1"
"109","315","NME5","0.2662509661185886","0.01225045837751456",,"false","NME5"
"110","842","ERCC5","0.08775618473608435","0.005367452150852235",,"false","ERCC5"
"111","594","NPHS2","0.3181677123230694","0.0015762808932351594",,"false","NPHS2"
"112","1","FAM110B","0.07880700802854682","5.147313664073223E-4",,"false","FAM110B"
"113","6","NR2C2AP","0.03822836824133839","9.941254110695016E-4",,"false","NR2C2AP"
"114","942","ZNRF3","0.20216814681376918","0.02024081470313764",,"false","ZNRF3"
"115","129","FICD","0.02397935060937917","8.449046010478835E-4",,"false","FICD"
"116","6","NANP","0.03822836824133839","9.941254110695016E-4",,"false","NANP"
"117","336","SAMD9","0.12182399488922281","0.0027833624045081767",,"false","SAMD9"
"118","25","KDELR2","0.04301016772358717","8.102622351729936E-4",,"false","KDELR2"
"119","399","RUNX2","0.3025525478825665","0.10648959077568014","0.272714418721","false","RUNX2"
"120","21","CDX1","0.042781112253661505","5.474833981811997E-4",,"false","CDX1"
"121","1399","HILPDA","0.0","0.0",,"false","HILPDA"
"122","1399","FZD10","0.0","0.0",,"false","FZD10"
"123","6","MACROD1","0.03822836824133839","9.941254110695016E-4",,"false","MACROD1"
"124","6","PIGV","0.03822836824133839","9.941254110695016E-4",,"false","PIGV"
"125","1379","KCNH1","0.004080452059093423","4.899314827533642E-4",,"false","KCNH1"
"126","193","MMP28","0.20027933813869525","0.003618076171878283",,"false","MMP28"
